"","Gene","SYMBOL","ENTREZID","iNKT_VD1","iNKT_VD2","iNKTD1","iNKTD2"
"13077","ENSG00000171928","TVP23B","51030",29.598473,35.592908,35.819156,47.527706
"13080","ENSG00000171940","ZNF217","7764",61.361041,62.353213,36.234279,59.431502
"13082","ENSG00000171943","SRGAP2C","653464",14.914047,16.100017,9.124076,10.298736
"13085","ENSG00000171953","ATPAF2","91647",22.060628,28.403077,25.27892,24.930868
"13086","ENSG00000171954","CYP4F22","126410",8.088017,12.983349,1.810034,12.160688
"13087","ENSG00000171956","FOXB1","27023",2.871992,2.573819,1.051611,1.760092
"13088","ENSG00000171960","PPIH","10465",30.876105,32.548623,70.819017,57.314627
"13090","ENSG00000171970","ZNF57","126295",2.725677,2.052379,1.365042,1.750312
"13091","ENSG00000171984","SHLD1","149840",3.421044,3.518132,16.517259,14.364286
"13093","ENSG00000171988","JMJD1C","221037",31.910089,27.398395,20.799056,27.39143
"13095","ENSG00000171992","SYNPO","11346",0.01591,0.069982,0.052618,0.026527
"13097","ENSG00000172000","ZNF556","80032",0.141053,0.337074,0.0478,0.143868
"13098","ENSG00000172005","MAL","4118",8.879867,25.355706,12.101348,83.086045
"13099","ENSG00000172006","ZNF554","115196",5.412748,4.171289,1.054477,2.1171
"13100","ENSG00000172007","RAB33B","83452",8.177835,8.431616,4.871663,6.259201
"13101","ENSG00000172009","THOP1","7064",24.233193,26.463444,75.458643,47.320097
"13106","ENSG00000172031","EPHX4","253152",0.581203,2.066086,1.590361,2.360735
"13108","ENSG00000172046","USP19","10869",38.354733,40.27079,30.519419,40.519211
"13109","ENSG00000172053","QARS1","5859",102.004305,145.929393,171.477206,165.64936
"13110","ENSG00000172057","ORMDL3","94103",208.725212,193.64472,158.708569,183.943189
"13112","ENSG00000172059","KLF11","8462",6.61996,7.669336,8.527988,7.976617
"13115","ENSG00000172071","EIF2AK3","9451",23.280145,23.85199,26.166081,26.327202
"13117","ENSG00000172081","MOB3A","126308",96.462957,110.571661,138.233036,214.283139
"13118","ENSG00000172086","KRCC1","51315",35.857683,34.690879,29.051643,37.775299
"13119","ENSG00000172113","NME6","10201",18.173377,16.763923,23.008355,23.755536
"13120","ENSG00000172115","CYCS","54205",48.273068,43.754052,150.011578,85.014275
"13121","ENSG00000172116","CD8B","926",1.534866,5.337403,1.171229,13.146591
"13122","ENSG00000172123","SLFN12","55106",21.727871,22.328872,11.269679,16.214824
"13125","ENSG00000172146","OR1A1","8383",2.376804,3.417641,1.205121,2.568934
"13131","ENSG00000172159","FRMD3","257019",0.271291,0.148993,0.073825,0.112954
"13132","ENSG00000172164","SNTB1","6641",5.699602,9.333353,12.44369,23.86634
"13133","ENSG00000172167","MTBP","27085",3.244914,3.114236,8.040527,5.749722
"13134","ENSG00000172171","TEFM","79736",11.945518,11.063285,16.163743,13.42841
"13135","ENSG00000172172","MRPL13","28998",35.781788,44.057388,66.074335,42.616819
"13136","ENSG00000172175","MALT1","10892",29.577059,33.228749,19.962653,28.433
"13138","ENSG00000172183","ISG20","3669",69.017717,60.788284,61.54863,54.694936
"13141","ENSG00000172197","MBOAT1","154141",11.247173,15.436477,14.154661,16.173743
"13146","ENSG00000172215","CXCR6","10663",141.10132,196.362134,389.888808,420.665684
"13147","ENSG00000172216","CEBPB","1051",19.260845,15.819121,17.520315,26.661894
"13148","ENSG00000172232","AZU1","566",0.883785,0.934666,0.383232,0.930197
"13151","ENSG00000172239","PAIP1","10605",30.824114,32.671281,30.260047,44.48569
"13152","ENSG00000172243","CLEC7A","64581",0.940367,0.96029,0.231639,0.808857
"13153","ENSG00000172244","C5orf34","375444",5.168475,2.456283,4.201204,3.377331
"13154","ENSG00000172247","C1QTNF4","114900",0.487517,0.101901,0.036045,0
"13155","ENSG00000172250","SERHL","94009",0.125975,0.216961,0.698903,0.790771
"13156","ENSG00000172260","NEGR1","257194",0.367439,0.296566,0.119071,0.421603
"13157","ENSG00000172262","ZNF131","7690",45.685273,46.559941,36.160284,50.738389
"13158","ENSG00000172264","MACROD2","140733",0.145658,0.152898,0.134997,0
"13159","ENSG00000172269","DPAGT1","1798",35.101611,54.706184,39.410143,43.341276
"13160","ENSG00000172270","BSG","682",347.713983,316.607212,271.912943,330.056155
"13161","ENSG00000172273","HINFP","25988",39.051423,40.032026,21.408268,28.539114
"13164","ENSG00000172292","CERS6","253782",12.771796,15.144598,17.320666,18.566404
"13166","ENSG00000172296","SPTLC3","55304",0.802527,0.838045,0.43338,0.671957
"13168","ENSG00000172301","COPRS","55352",18.9889,13.395683,22.836099,17.612093
"13169","ENSG00000172315","TP53RK","112858",11.079945,8.342996,17.229095,18.272748
"13170","ENSG00000172318","B3GALT1","8708",0.677328,1.054534,0.526514,0.711239
"13171","ENSG00000172320","OR5A1","219982",0.08216,0.171417,0.066742,0.064978
"13172","ENSG00000172322","CLEC12A","160364",4.327709,5.865869,2.559494,12.278024
"13173","ENSG00000172324","OR5A2","219981",0.1868,0.09343,0.038827,0.110798
"13174","ENSG00000172331","BPGM","669",23.504983,28.709352,34.192856,25.741215
"13175","ENSG00000172336","POP7","10248",25.978164,20.679502,54.831582,32.687692
"13176","ENSG00000172339","ALG14","199857",1.506441,1.069966,0.389591,0.596229
"13177","ENSG00000172340","SUCLG2","8801",35.606841,44.209967,42.742219,42.98915
"13179","ENSG00000172345","STARD5","80765",15.08716,15.88521,3.293991,1.734644
"13181","ENSG00000172348","RCAN2","10231",0.468272,0.162849,2.373567,1.18123
"13182","ENSG00000172349","IL16","3603",218.520111,223.748261,186.719235,355.434568
"13183","ENSG00000172350","ABCG4","64137",0.190906,0.317932,0.023027,0
"13185","ENSG00000172354","GNB2","2783",189.820001,220.039925,270.041785,266.461107
"13186","ENSG00000172361","CFAP53","220136",0.602517,0.404697,0.159071,0.119554
"13189","ENSG00000172366","MCRIP2","84331",29.346717,25.930594,14.453551,11.031688
"13191","ENSG00000172375","C2CD2L","9854",35.606506,35.68106,18.237773,19.786261
"13194","ENSG00000172380","GNG12","55970",0.248254,0.673593,0,0.11457
"13195","ENSG00000172382","PRSS27","83886",1.518923,1.707063,0.463096,1.230468
"13197","ENSG00000172403","SYNPO2","171024",0.215382,0.501251,0.228508,0.281847
"13199","ENSG00000172409","CLP1","10978",12.71881,15.521465,17.763492,16.702839
"13201","ENSG00000172421","EFCAB3","146779",6.878038,5.922136,2.5404,4.67245
"13202","ENSG00000172425","TTC36","143941",0,0.232753,0.164493,0.452112
"13203","ENSG00000172426","RSPH9","221421",0.271213,0.440545,0.200415,0.685829
"13204","ENSG00000172428","COPS9","150678",238.954744,239.3899,296.331171,283.195558
"13205","ENSG00000172432","GTPBP2","54676",46.481088,43.877308,46.107998,49.695753
"13206","ENSG00000172456","FGGY","55277",6.246205,1.915014,4.512918,3.400301
"13208","ENSG00000172458","IL17D","53342",0.042769,0.253991,0.252926,0.296399
"13213","ENSG00000172465","TCEAL1","9338",8.174532,2.864003,9.535497,2.959842
"13214","ENSG00000172466","ZNF24","7572",22.485231,21.415303,22.834419,31.074171
"13216","ENSG00000172469","MANEA","79694",6.771068,7.961429,13.457536,18.021317
"13217","ENSG00000172476","RAB40A","142684",0.040073,0,0.017672,0.079338
"13222","ENSG00000172493","AFF1","4299",35.447383,33.595629,18.463063,27.735294
"13224","ENSG00000172500","FIBP","9158",56.525274,63.315232,89.51862,75.780672
"13225","ENSG00000172508","CARNS1","57571",1.408571,0.604445,0.178857,1.127511
"13226","ENSG00000172519","OR10H5","284433",0.22073,0.158758,0.044816,0.079993
"13227","ENSG00000172530","BANP","54971",26.341018,30.364391,18.243843,31.366923
"13228","ENSG00000172531","PPP1CA","5499",202.555323,271.813957,401.267904,372.972863
"13229","ENSG00000172534","HCFC1","3054",11.464258,18.551415,44.511057,39.635156
"13230","ENSG00000172538","FAM170B","170370",0.059947,0.062683,0.088672,0.118787
"13231","ENSG00000172543","CTSW","1521",35.189994,29.209963,93.659844,221.601565
"13237","ENSG00000172575","RASGRP1","10125",112.510022,120.221689,111.168142,160.901499
"13238","ENSG00000172578","KLHL6","89857",31.41503,33.74359,14.441014,23.78604
"13239","ENSG00000172586","CHCHD1","118487",32.286497,35.890574,67.884888,53.249699
"13240","ENSG00000172590","MRPL52","122704",87.822534,105.263622,134.617792,99.473797
"13241","ENSG00000172594","SMPDL3A","10924",0.183171,0.35973,0.095443,0.085217
"13242","ENSG00000172602","RND1","27289",6.124226,3.255352,2.037998,1.303178
"13243","ENSG00000172613","RAD9A","5883",86.603483,101.365655,27.10237,38.586735
"13244","ENSG00000172638","EFEMP2","30008",26.543574,16.577613,1.579464,3.8001
"13246","ENSG00000172650","AGAP5","729092",11.258671,11.120943,4.881844,9.573706
"13247","ENSG00000172661","WASHC2C","253725",32.183533,36.361487,34.809222,52.80785
"13248","ENSG00000172663","TMEM134","80194",105.725956,89.488756,27.583777,54.397481
"13249","ENSG00000172667","ZMAT3","64393",22.627286,23.073203,11.365124,33.172351
"13250","ENSG00000172671","ZFAND4","93550",9.077711,10.206644,11.813055,12.87903
"13253","ENSG00000172687","ZNF738","148203",12.189203,13.80682,8.722092,10.648548
"13254","ENSG00000172689","MS4A10","341116",0.0673,0.210863,0.099474,0.067366
"13255","ENSG00000172716","SLFN11","91607",94.488651,103.126958,40.79162,47.945023
"13258","ENSG00000172725","CORO1B","57175",43.918575,41.15226,26.059982,44.08882
"13259","ENSG00000172728","FUT10","84750",10.726209,7.805956,5.788648,5.658407
"13260","ENSG00000172731","LRRC20","55222",10.250996,8.565468,9.206972,3.50952
"13261","ENSG00000172732","MUS81","80198",65.725991,68.848222,62.679453,72.390955
"13262","ENSG00000172733","PURG","29942",0.453847,1.296847,0,0.025932
"13263","ENSG00000172738","TMEM217","221468",0.440732,1.576776,1.340117,3.700395
"13264","ENSG00000172742","OR4D9","390199",0.011822,0.037036,0.03488,0.011689
"13266","ENSG00000172748","ZNF596","169270",13.01367,12.010076,3.084571,5.91557
"13268","ENSG00000172757","CFL1","1072",718.017609,940.783406,1963.894997,1609.08525
"13269","ENSG00000172765","TMCC1","23023",15.110746,17.066441,8.347416,14.703724
"13270","ENSG00000172766","NAA16","79612",28.869322,37.360428,15.11918,21.66798
"13272","ENSG00000172771","EFCAB12","90288",2.353871,1.822497,0.108513,0.33295
"13274","ENSG00000172775","PSME3IP1","80011",108.853706,150.115755,109.405339,135.088633
"13275","ENSG00000172780","RAB43","339122",15.553433,19.795534,19.081679,26.710617
"13277","ENSG00000172785","ZNG1A","55871",49.98282,65.638928,39.711059,37.216154
"13279","ENSG00000172794","RAB37","326624",54.516705,52.898936,65.148133,74.224264
"13280","ENSG00000172795","DCP2","167227",33.742985,33.944273,42.988386,28.624673
"13282","ENSG00000172803","SNX32","254122",1.167554,0.745614,0.155177,0.070346
"13283","ENSG00000172809","RPL38","6169",1604.572764,1346.781279,891.135083,915.649466
"13284","ENSG00000172817","CYP7B1","9420",0,0.036844,0.078213,0.104739
"13285","ENSG00000172818","OVOL1","5017",0.123557,0.094503,0,0.044774
"13286","ENSG00000172819","RARG","5916",43.095691,66.00026,28.702104,71.696254
"13287","ENSG00000172824","CES4A","283848",9.70249,11.188083,5.776989,12.667604
"13288","ENSG00000172828","CES3","23491",0.814438,1.442147,0.538634,0.858992
"13289","ENSG00000172830","SSH3","54961",20.558375,23.572606,6.664014,15.656773
"13290","ENSG00000172831","CES2","8824",21.783129,20.546955,19.966241,25.128363
"13291","ENSG00000172840","PDP2","57546",19.932333,19.825805,16.842001,21.368423
"13292","ENSG00000172845","SP3","6670",50.727756,56.364245,74.408482,71.209822
"13294","ENSG00000172869","DMXL1","1657",25.700474,24.768333,11.855631,17.949645
"13295","ENSG00000172878","METAP1D","254042",0.043408,0.18124,1.31938,2.463208
"13296","ENSG00000172888","ZNF621","285268",11.039722,15.84128,15.924812,21.35537
"13297","ENSG00000172889","EGFL7","51162",7.358843,3.358702,1.039227,1.886687
"13298","ENSG00000172890","NADSYN1","55191",170.366331,129.808382,56.159681,78.722865
"13299","ENSG00000172893","DHCR7","1717",22.608527,18.522632,49.965008,18.869431
"13303","ENSG00000172915","NBEA","26960",0.205012,0.442186,0.024183,0.038304
"13304","ENSG00000172922","RNASEH2C","84153",40.303724,49.007651,124.043948,75.58601
"13306","ENSG00000172932","ANKRD13D","338692",161.66626,152.383175,75.747258,145.721062
"13308","ENSG00000172936","MYD88","4615",36.24882,55.243798,70.927153,74.021106
"13310","ENSG00000172939","OXSR1","9943",37.106136,43.914657,36.829847,33.116676
"13311","ENSG00000172940","SLC22A13","9390",0.059719,0.237893,0.071029,0.130275
"13312","ENSG00000172943","PHF8","23133",16.490337,21.172534,17.545934,25.680325
"13313","ENSG00000172954","LCLAT1","253558",8.009749,9.444014,8.535351,10.473081
"13319","ENSG00000172977","KAT5","10524",30.969391,28.713324,45.003428,50.053133
"13323","ENSG00000172992","DCAKD","79877",17.15999,17.945316,14.391985,17.27409
"13325","ENSG00000173011","TADA2B","93624",26.931292,23.350885,25.73441,32.365091
"13326","ENSG00000173013","CCDC96","257236",0.748177,0.703369,0.967727,0.888667
"13327","ENSG00000173020","GRK2","156",247.934927,260.52158,330.921648,340.405938
"13328","ENSG00000173039","RELA","5970",111.64114,135.849634,57.173055,94.560667
"13329","ENSG00000173040","EVC2","132884",1.716792,0.883837,2.097599,1.346657
"13330","ENSG00000173041","ZNF680","340252",3.86894,4.414171,4.045818,6.636703
"13331","ENSG00000173064","HECTD4","283450",26.258149,28.799478,11.831752,23.674726
"13332","ENSG00000173065","FAM222B","55731",8.380717,9.530804,8.34616,10.619841
"13336","ENSG00000173083","HPSE","10855",4.322249,3.714314,12.834606,10.955357
"13337","ENSG00000173085","COQ2","27235",11.258574,11.734418,14.65239,12.546321
"13339","ENSG00000173110","HSPA6","3310",2.053274,1.186644,1.301741,1.875659
"13340","ENSG00000173113","TRMT112","51504",129.95104,151.208468,164.886756,153.475927
"13341","ENSG00000173114","LRRN3","54674",5.988352,19.417999,14.785088,36.767322
"13342","ENSG00000173120","KDM2A","22992",57.307339,61.122175,52.937962,79.739879
"13344","ENSG00000173137","ADCK5","203054",25.114772,30.690097,9.960272,15.14141
"13345","ENSG00000173141","MRPL57","78988",19.765903,19.022824,27.151006,26.253559
"13346","ENSG00000173145","NOC3L","64318",7.437163,7.502726,10.461702,9.946571
"13347","ENSG00000173153","ESRRA","2101",25.659523,27.72683,28.332867,32.353863
"13348","ENSG00000173156","RHOD","29984",0.235859,1.31642,0,0.233866
"13350","ENSG00000173163","COMMD1","150684",15.976722,14.823941,32.27689,33.991671
"13351","ENSG00000173166","RAPH1","65059",0.52068,0.457553,0.112547,0.049735
"13352","ENSG00000173171","MTX1","4580",9.932512,10.874771,42.436713,34.832636
"13354","ENSG00000173193","PARP14","54625",22.514475,20.165754,47.832063,42.969323
"13355","ENSG00000173198","CYSLTR1","10800",8.840367,8.912932,3.108093,8.08591
"13356","ENSG00000173200","PARP15","165631",31.685858,25.897717,27.070875,54.296503
"13357","ENSG00000173207","CKS1B","1163",26.561733,45.162261,207.019651,101.924445
"13358","ENSG00000173208","ABCD2","225",10.213977,12.368988,8.882938,14.739744
"13359","ENSG00000173209","AHSA2P","130872",73.062865,76.640534,25.593638,60.872678
"13361","ENSG00000173212","MAB21L3","126868",0.603303,0.561942,0.22059,0.343604
"13363","ENSG00000173214","MFSD4B","91749",3.987296,3.778533,2.143805,3.644998
"13364","ENSG00000173218","VANGL1","81839",10.135778,9.661372,19.376334,13.984657
"13365","ENSG00000173221","GLRX","2745",174.894872,151.308515,188.584294,112.957913
"13366","ENSG00000173226","IQCB1","9657",22.917772,24.403839,22.772069,22.255779
"13367","ENSG00000173227","SYT12","91683",0.133564,0.19071,0.017302,0.047045
"13368","ENSG00000173230","GOLGB1","2804",31.661388,43.02909,21.876291,33.758877
"13373","ENSG00000173253","DMRT2","10655",0.327747,0.266161,0.327054,0.07026
"13374","ENSG00000173258","ZNF483","158399",2.683837,2.140925,1.329706,1.247925
"13377","ENSG00000173264","GPR137","56834",49.577354,46.632137,29.769429,40.983181
"13379","ENSG00000173269","MMRN2","79812",0.935016,0.376672,0,0.356862
"13380","ENSG00000173272","MZT2A","653784",152.038474,198.602234,281.167724,275.169408
"13382","ENSG00000173275","ZNF449","203523",6.610618,6.110769,3.183913,6.425415
"13383","ENSG00000173276","ZBTB21","49854",9.496716,12.151637,4.616173,7.374245
"13385","ENSG00000173285","OR10K1","391109",0.863007,0.700382,0.21437,0.635836
"13386","ENSG00000173295","FAM86B3P","286042",6.490555,5.459482,1.792126,1.987925
"13389","ENSG00000173327","MAP3K11","4296",30.767511,35.278287,35.906959,38.841295
"13390","ENSG00000173334","TRIB1","10221",5.514009,7.678561,3.684783,1.725939
"13392","ENSG00000173338","KCNK7","10089",0.420147,0.349523,3.435747,1.285494
"13393","ENSG00000173349","SFT2D3","84826",2.802026,2.718618,3.804667,6.12832
"13398","ENSG00000173376","NDNF","79625",0.548349,0.218094,0.077174,0.051667
"13402","ENSG00000173402","DAG1","1605",7.708126,6.706167,8.902287,10.980901
"13404","ENSG00000173406","DAB1","1600",0.663838,0.043751,0.191748,0.615543
"13405","ENSG00000173409","ARV1","64801",17.553353,18.009648,21.826167,13.290285
"13406","ENSG00000173418","NAA20","51126",33.521427,41.297428,51.42501,40.649893
"13407","ENSG00000173421","IHO1","339834",0.522279,0.381258,0.038685,0.205332
"13410","ENSG00000173436","MICOS10","440574",62.05239,92.792626,124.691978,114.775533
"13411","ENSG00000173442","EHBP1L1","254102",107.499662,149.187479,58.469986,95.509767
"13412","ENSG00000173451","THAP2","83591",11.884481,13.111389,6.9843,4.484824
"13414","ENSG00000173456","RNF26","79102",16.409295,18.37867,31.885123,26.056602
"13415","ENSG00000173457","PPP1R14B","26472",151.892226,151.906201,86.083939,60.770992
"13417","ENSG00000173465","ZNRD2","10534",47.399836,62.050087,38.257861,32.225741
"13419","ENSG00000173473","SMARCC1","6599",36.583846,31.548656,37.622522,39.443179
"13420","ENSG00000173480","ZNF417","147687",15.340711,19.807099,9.100051,16.284577
"13421","ENSG00000173482","PTPRM","5797",10.945809,12.358733,2.190241,15.944544
"13422","ENSG00000173486","FKBP2","2286",117.28577,126.382659,81.185606,137.639852
"13424","ENSG00000173511","VEGFB","7423",87.567363,86.457744,30.435824,56.728997
"13425","ENSG00000173517","PEAK1","79834",26.050771,29.235207,7.230106,11.140568
"13426","ENSG00000173530","TNFRSF10D","8793",4.288056,2.357953,0.509939,3.062029
"13427","ENSG00000173531","MST1","4485",21.5227,17.070346,4.232024,4.142583
"13428","ENSG00000173535","TNFRSF10C","8794",0.234757,1.250351,0,0.418427
"13429","ENSG00000173540","GMPPB","29925",32.51501,26.372777,37.417789,41.257752
"13430","ENSG00000173542","MOB1B","92597",8.078762,8.499774,6.264299,8.071493
"13431","ENSG00000173545","ZNF622","90441",30.159039,34.848261,36.365064,32.078651
"13433","ENSG00000173548","SNX33","257364",0.478228,1.136669,1.355113,1.677436
"13435","ENSG00000173559","NABP1","64859",64.692687,70.386984,25.269123,48.790245
