"","Gene","SYMBOL","ENTREZID","iNKTD2_D131","iNKTD1","iNKTD2"
"16370","ENSG00000188199","NUTM2B","729262",1.238418,0.303675,0.980795
"16371","ENSG00000188211","NCR3LG1","374383",0.929351,0.041135,0.033041
"16372","ENSG00000188215","DCUN1D3","123879",5.778484,9.587354,7.457718
"16375","ENSG00000188227","ZNF793","390927",4.069785,0.795893,1.808205
"16376","ENSG00000188229","TUBB4B","10383",104.146294,352.477914,186.891905
"16377","ENSG00000188234","AGAP4","119016",45.736396,12.18691,22.857944
"16378","ENSG00000188243","COMMD6","170622",126.278201,152.681255,198.93555
"16381","ENSG00000188266","HYKK","123688",3.686507,1.030445,0.87207
"16383","ENSG00000188277","C15orf62","643338",7.960617,0.671925,0.674831
"16385","ENSG00000188283","ZNF383","163087",13.598813,5.806984,8.292055
"16386","ENSG00000188290","HES4","57801",5.461275,0,0.332229
"16388","ENSG00000188295","ZNF669","79862",10.623167,6.706404,9.364825
"16389","ENSG00000188305","PEAK3","374872",1.384993,0.700286,1.779253
"16391","ENSG00000188312","CENPP","401541",0.890497,17.747517,5.689211
"16392","ENSG00000188313","PLSCR1","5359",51.840082,50.186075,48.095896
"16394","ENSG00000188315","C3orf62","375341",8.548718,3.71628,8.12683
"16396","ENSG00000188321","ZNF559","84527",24.055484,8.68835,16.914875
"16397","ENSG00000188322","SBK1","388228",2.733598,1.884409,4.572535
"16402","ENSG00000188342","GTF2F2","2963",9.993368,15.759728,13.190309
"16403","ENSG00000188343","CIBAR1","137392",3.984746,0.495737,0.051111
"16404","ENSG00000188352","FOCAD","54914",13.679848,20.715253,14.492524
"16405","ENSG00000188368","PRR19","284338",0.825157,0.34852,0.653442
"16406","ENSG00000188372","ZP3","7784",0.058668,0.131981,4.116935
"16411","ENSG00000188385","JAKMIP3","282973",0.116007,0.029344,0.052378
"16416","ENSG00000188396","DYNLT4","343521",0.567751,0.301153,0
"16419","ENSG00000188404","SELL","6402",8.287938,26.972267,30.032244
"16421","ENSG00000188419","CHM","1121",11.21457,7.820705,13.36713
"16423","ENSG00000188428","BLOC1S5","63915",13.414823,14.114387,15.036496
"16427","ENSG00000188452","CERKL","375298",0.125634,0.15463,0.207039
"16431","ENSG00000188483","IER5L","389792",16.527649,1.012427,1.825985
"16432","ENSG00000188486","H2AX","3014",69.713038,362.146029,194.404212
"16433","ENSG00000188487","INSC","387755",2.547309,0.02561,0.385639
"16435","ENSG00000188493","ACTMAP","284325",11.810243,6.737042,7.556321
"16436","ENSG00000188501","LCTL","197021",0.032076,0.052632,0
"16441","ENSG00000188522","FAM83G","644815",7.084798,3.204628,4.081296
"16443","ENSG00000188529","SRSF10","10772",134.05526,133.256917,124.130638
"16445","ENSG00000188542","DUSP28","285193",12.934143,7.816796,11.979873
"16446","ENSG00000188549","CCDC9B","388115",3.35503,0.106417,0.538032
"16447","ENSG00000188554","NBR1","4077",88.943264,58.364489,74.072426
"16448","ENSG00000188558","OR2G6","391211",1.141945,0.408546,0.659102
"16449","ENSG00000188559","RALGAPA2","57186",28.463714,8.557287,15.531449
"16450","ENSG00000188566","NDOR1","27158",33.63448,22.845224,26.239773
"16456","ENSG00000188596","CFAP54","144535",10.981998,2.702582,6.170225
"16457","ENSG00000188599","NPIPP1","100874381",21.173888,5.097433,13.988967
"16458","ENSG00000188603","CLN3","1201",80.424219,72.724727,94.922571
"16459","ENSG00000188610","FAM72B","653820",5.929076,20.730571,8.707942
"16460","ENSG00000188611","ASAH2","56624",7.322086,0.229323,4.499571
"16461","ENSG00000188612","SUMO2","6613",151.381658,258.358822,241.788255
"16467","ENSG00000188636","RTL6","84247",9.704,5.052209,6.919066
"16468","ENSG00000188641","DPYD","1806",36.034629,28.602744,50.367479
"16471","ENSG00000188647","PTAR1","375743",64.723118,16.475788,30.586138
"16475","ENSG00000188659","SAXO2","283726",0.053269,0.035246,0
"16480","ENSG00000188676","IDO2","169355",0.069272,0.012652,0.016939
"16481","ENSG00000188677","PARVB","29780",13.710462,36.429845,14.875276
"16483","ENSG00000188687","SLC4A5","57835",1.774487,0.749462,0.408568
"16484","ENSG00000188690","UROS","7390",47.045113,36.704802,41.92346
"16487","ENSG00000188706","ZDHHC9","51114",6.041159,1.406925,1.093906
"16492","ENSG00000188725","SMIM15","643155",17.057986,42.270922,35.902758
"16495","ENSG00000188732","FAM221A","340277",6.990427,6.885059,2.756545
"16496","ENSG00000188735","TMEM120B","144404",6.246804,2.517242,5.792717
"16497","ENSG00000188738","FSIP2","401024",13.768865,3.698993,6.938779
"16498","ENSG00000188739","RBM34","23029",65.985946,99.818801,102.699369
"16499","ENSG00000188747","NOXA1","10811",11.567345,0,1.290658
"16501","ENSG00000188760","TMEM198","130612",1.896988,0.594092,0.579355
"16502","ENSG00000188761","BCL2L15","440603",4.526268,1.294369,4.768104
"16505","ENSG00000188766","SPRED3","399473",1.081278,0.061989,0.345082
"16509","ENSG00000188779","SKOR1","390598",0.055458,0.091078,0.121942
"16511","ENSG00000188783","PRELP","5549",0.050493,0.027703,0.098897
"16513","ENSG00000188785","ZNF548","147694",51.991543,9.168076,21.387878
"16514","ENSG00000188786","MTF1","4520",6.486515,6.244746,6.456358
"16518","ENSG00000188807","TMEM201","199953",9.189499,8.442889,7.03813
"16519","ENSG00000188811","NHLRC3","387921",31.990075,15.621907,18.713998
"16520","ENSG00000188816","HMX2","3167",0.272516,0.036992,0
"16522","ENSG00000188818","ZDHHC11","79844",13.251658,1.532029,4.311677
"16523","ENSG00000188820","CALHM6","441168",0.109552,1.407483,0
"16524","ENSG00000188822","CNR2","1269",3.936725,0.091188,1.235977
"16525","ENSG00000188827","SLX4","84464",8.327983,7.427222,7.865949
"16529","ENSG00000188846","RPL14","9045",1023.640953,985.821864,1126.426532
"16530","ENSG00000188848","BEND4","389206",0.065645,0.048079,0.024135
"16533","ENSG00000188859","FAM78B","149297",0.076827,0.041641,0.112938
"16534","ENSG00000188868","ZNF563","147837",2.051848,1.781945,0.742738
"16538","ENSG00000188878","FBF1","85302",21.611391,10.396749,8.376519
"16540","ENSG00000188886","ASTL","431705",1.806329,0,0.261621
"16541","ENSG00000188895","MSL1","339287",149.022718,70.628333,94.194894
"16542","ENSG00000188897","LOC400499","400499",1.581869,0.498829,0.257519
"16543","ENSG00000188906","LRRK2","120892",0.041256,0.008253,0
"16547","ENSG00000188917","TRMT2B","79979",16.214523,12.510772,18.607714
"16548","ENSG00000188921","HACD4","401494",22.30661,10.198697,15.533328
"16552","ENSG00000188938","FAM120AOS","158293",53.025304,49.565742,53.440153
"16553","ENSG00000188958","UTS2B","257313",0.993718,0.237166,0.470585
"16555","ENSG00000188976","NOC2L","26155",45.320195,40.189541,39.312121
"16556","ENSG00000188981","MSANTD1","345222",1.133315,0.274497,0.178322
"16559","ENSG00000188986","NELFB","25920",51.636739,59.949471,48.582918
"16562","ENSG00000188993","LRRC66","339977",0.120733,0.13212,0.066336
"16563","ENSG00000188994","ZNF292","23036",27.040488,13.037162,14.078169
"16564","ENSG00000188996","HUS1B","135458",0.369056,0.59456,0.619741
"16565","ENSG00000188997","KCTD21","283219",16.295269,4.820203,9.344992
"16568","ENSG00000189007","ADAT2","134637",9.52552,4.780834,6.570456
"16574","ENSG00000189042","ZNF567","163081",18.214612,6.385476,11.144661
"16575","ENSG00000189043","NDUFA4","4697",39.721788,65.572903,53.753589
"16576","ENSG00000189045","ANKDD1B","728780",0.160694,0.087725,0.490448
"16577","ENSG00000189046","ALKBH2","121642",8.136891,4.144127,4.658698
"16578","ENSG00000189050","RNFT1","51136",43.48626,13.621773,27.349802
"16579","ENSG00000189051","RNF222","643904",0.183452,0.020049,0
"16582","ENSG00000189057","FAM111B","374393",4.025208,31.85836,18.371839
"16583","ENSG00000189058","APOD","347",0,0.755432,0.467194
"16584","ENSG00000189060","H1-0","3005",34.603241,23.883337,9.175004
"16586","ENSG00000189067","LITAF","9516",145.403036,185.46432,135.195953
"16588","ENSG00000189077","TMEM120A","83862",62.668009,20.977703,58.871293
"16589","ENSG00000189079","ARID2","196528",26.782598,16.243043,24.954405
"16592","ENSG00000189091","SF3B3","23450",91.099019,174.794018,158.159415
"16595","ENSG00000189114","BLOC1S3","388552",13.323754,10.843269,18.591213
"16596","ENSG00000189120","SP6","80320",0.232021,0,0.076635
"16600","ENSG00000189134","NKAPL","222698",0,0.036697,0.049153
"16603","ENSG00000189143","CLDN4","1364",5.330859,0.039495,0.172603
"16604","ENSG00000189144","ZNF573","126231",8.873097,0.357458,1.853881
"16607","ENSG00000189152","GRAPL","400581",9.982932,1.985719,4.621632
"16608","ENSG00000189157","FAM47E","100129583",0.570409,0.128907,0.172582
"16609","ENSG00000189159","JPT1","51155",140.298102,402.98728,335.785577
"16610","ENSG00000189164","ZNF527","84503",6.931286,4.191948,6.644927
"16614","ENSG00000189171","S100A13","6284",12.807821,3.051676,2.439032
"16615","ENSG00000189180","ZNF33A","7581",30.175674,16.775631,29.227921
"16620","ENSG00000189190","ZNF600","162966",49.824988,8.160371,21.32977
"16621","ENSG00000189195","BTBD8","284697",2.5487,0.687086,1.435468
"16623","ENSG00000189221","MAOA","4128",0.175601,0.28331,0.395048
"16624","ENSG00000189227","C15orf61","145853",3.219779,1.321457,2.509459
"16625","ENSG00000189233","NUGGC","389643",13.107859,8.031703,11.238297
"16626","ENSG00000189241","TSPYL1","7259",44.38394,33.862322,43.128106
"16629","ENSG00000189266","PNRC2","55629",103.668932,148.956836,142.146584
"16630","ENSG00000189269","DRICH1","51233",0.359854,0.048632,0.32577
"16632","ENSG00000189283","FHIT","2272",0.78825,0.018069,0.19355
"16634","ENSG00000189298","ZKSCAN3","80317",7.637193,3.737563,5.023351
"16636","ENSG00000189306","RRP7A","27341",24.046784,47.521706,23.444366
"16637","ENSG00000189308","LIN54","132660",16.79275,21.535591,17.729778
"16638","ENSG00000189319","FAM53B","9679",39.604194,42.247383,41.215494
"16644","ENSG00000189337","KAZN","23254",0.944566,0.014973,0.040095
"16645","ENSG00000189339","SLC35E2B","728661",94.688477,31.132931,61.218076
"16648","ENSG00000189350","TOGARAM2","165186",10.312027,13.856624,17.554441
"16650","ENSG00000189362","NEMP2","100131211",10.537381,14.393813,12.810394
"16652","ENSG00000189367","KIAA0408","9729",13.941227,9.127319,17.750431
"16653","ENSG00000189369","GSPT2","23708",14.546702,7.510888,10.537236
"16656","ENSG00000189376","C8orf76","84933",20.94294,32.946719,27.465691
"16659","ENSG00000189401","OTUD6A","139562",1.505752,0,0.047438
"16660","ENSG00000189403","HMGB1","3146",511.819783,1079.882574,734.666145
"16661","ENSG00000189409","MMP23B","8510",4.02613,0.280916,2.524319
"16662","ENSG00000189410","SH2D5","400745",1.045648,0.060478,0
"16663","ENSG00000189420","ZFP92","139735",1.595504,0.572146,1.148908
"16669","ENSG00000196072","BLOC1S2","282991",73.441236,90.1085,92.512984
"16670","ENSG00000196074","SYCP2","10388",8.967049,0.911182,6.149293
"16672","ENSG00000196083","IL1RAP","3556",6.820265,7.602803,8.527377
"16682","ENSG00000196110","ZNF699","374879",17.189178,4.812519,10.462261
"16685","ENSG00000196116","TDRD7","23424",7.932639,10.950779,12.318101
"16686","ENSG00000196118","CFAP119","90835",4.841581,2.771232,1.960089
"16687","ENSG00000196119","OR8A1","390275",0.542527,0.018597,0.249087
"16688","ENSG00000196123","MATCAP1","653319",22.616444,11.798143,17.582296
"16690","ENSG00000196131","VN1R2","317701",0.178014,0.048124,0.064473
"16693","ENSG00000196139","AKR1C3","8644",12.436541,44.461662,28.230053
"16694","ENSG00000196141","SPATS2L","26010",23.659052,53.628492,42.541801
"16696","ENSG00000196150","ZNF250","58500",19.461549,3.493916,8.081603
"16697","ENSG00000196151","WDSUB1","151525",4.980902,4.788332,3.811631
"16698","ENSG00000196152","ZNF79","7633",16.605032,12.912616,17.138473
"16699","ENSG00000196154","S100A4","6275",394.69312,2265.426984,2706.577944
"16700","ENSG00000196155","PLEKHG4","25894",19.988817,4.35191,11.12857
"16702","ENSG00000196159","FAT4","79633",0.087154,0.00639,0.02884
"16704","ENSG00000196169","KIF19","124602",1.748647,0.459996,0.422188
"16706","ENSG00000196172","ZNF681","148213",3.201315,0.446833,1.022988
"16707","ENSG00000196177","ACADSB","36",19.83229,10.947367,15.474957
"16708","ENSG00000196182","STK40","83931",42.975485,57.1546,60.573333
"16710","ENSG00000196184","OR10J1","26476",0.08561,0,0.062738
"16711","ENSG00000196187","TMEM63A","9725",139.776097,12.046489,60.24455
"16713","ENSG00000196189","SEMA4A","64218",6.853055,17.788772,28.737163
"16715","ENSG00000196199","MPHOSPH8","54737",139.073143,39.751485,72.672495
"16716","ENSG00000196204","RNF216P1","441191",15.286435,11.828579,17.33322
"16718","ENSG00000196208","GREB1","9687",1.373314,0.344403,0.61203
"16720","ENSG00000196214","ZNF766","90321",26.792373,11.66129,21.17944
"16721","ENSG00000196218","RYR1","6261",9.884593,1.466608,3.478902
"16722","ENSG00000196220","SRGAP3","9901",1.953123,0.226275,1.336841
"16724","ENSG00000196227","FAM217B","63939",13.915186,15.593023,17.3467
"16728","ENSG00000196233","LCOR","84458",15.44822,7.360859,6.739894
"16729","ENSG00000196235","SUPT5H","6829",142.56299,78.600236,110.388274
"16730","ENSG00000196236","XPNPEP3","63929",6.536559,3.755587,2.914446
"16733","ENSG00000196247","ZNF107","51427",9.168754,10.070549,10.807148
"16736","ENSG00000196262","PPIA","5478",1342.818659,4203.993015,2406.805151
"16737","ENSG00000196263","ZNF471","57573",1.006085,0.1448,0.439441
"16739","ENSG00000196267","ZNF836","162962",17.656394,6.870163,13.418841
"16740","ENSG00000196268","ZNF493","284443",29.987971,4.400607,9.135455
"16741","ENSG00000196275","GTF2IRD2","84163",7.37658,8.994823,17.490586
"16742","ENSG00000196277","GRM7","2917",0.074125,0.065889,0.018178
"16743","ENSG00000196284","SUPT3H","8464",8.661479,8.483555,5.690634
"16745","ENSG00000196290","NIF3L1","60491",26.312481,24.695537,20.781407
"16746","ENSG00000196296","ATP2A1","487",0.339391,0.371995,0.402482
"16749","ENSG00000196305","IARS1","3376",53.658607,75.625516,66.815621
"16751","ENSG00000196313","POM121","9883",28.535962,37.525781,32.392631
"16752","ENSG00000196323","ZBTB44","29068",62.166694,35.382595,42.743342
"16753","ENSG00000196329","GIMAP5","55340",130.005458,120.74776,140.400295
"16754","ENSG00000196335","STK31","56164",0.158874,0.033041,0.024005
"16756","ENSG00000196338","NLGN3","54413",4.867726,0.386346,1.118223
"16759","ENSG00000196345","ZKSCAN7","55888",1.885496,0.477187,1.284992
"16761","ENSG00000196352","CD55","1604",17.769456,28.248613,25.578774
"16763","ENSG00000196357","ZNF565","147929",2.583277,1.314373,2.469174
"16764","ENSG00000196358","NTNG2","84628",52.537496,2.298774,5.352027
"16766","ENSG00000196363","WDR5","11091",21.62252,26.735898,23.636088
"16768","ENSG00000196365","LONP1","9361",50.919177,38.850091,30.867486
"16769","ENSG00000196367","TRRAP","8295",43.087544,27.334869,37.569471
"16770","ENSG00000196368","NUDT11","55190",0.8297,0.833984,0.127633
"16771","ENSG00000196369","SRGAP2B","647135",13.405336,15.810834,14.114018
"16772","ENSG00000196371","FUT4","2526",3.068892,3.641821,4.982992
"16773","ENSG00000196372","ASB13","79754",3.078653,1.174592,1.118734
"16774","ENSG00000196376","SLC35F1","222553",0.788476,0.131207,0.459945
"16775","ENSG00000196378","ZNF34","80778",5.135467,2.451942,3.584723
"16778","ENSG00000196387","ZNF140","7699",19.229132,14.732161,20.272245
"16779","ENSG00000196388","INCA1","388324",1.532575,0.141728,0.189958
"16781","ENSG00000196391","ZNF774","342132",2.904257,0.390756,0.564688
"16783","ENSG00000196396","PTPN1","5770",51.940294,70.277058,70.211538
"16785","ENSG00000196405","EVL","51466",1141.598236,440.995945,860.730949
"16788","ENSG00000196408","NOXO1","124056",0.903592,0.571923,0.53592
"16789","ENSG00000196411","EPHB4","2050",1.318795,0,0.100013
"16790","ENSG00000196417","ZNF765","91661",13.075829,5.824966,7.006959
"16791","ENSG00000196418","ZNF124","7678",5.465632,8.08232,5.813643
"16792","ENSG00000196419","XRCC6","2547",126.431504,297.178245,203.351526
"16793","ENSG00000196420","S100A5","6276",0,2.874396,3.124966
"16794","ENSG00000196421","C20orf204","284739",3.080455,0.179495,0.451932
"16795","ENSG00000196422","PPP1R26","9858",5.127736,1.083765,2.607835
"16796","ENSG00000196427","NBPF4","148545",0.905085,0,0.376647
"16797","ENSG00000196428","TSC22D2","9819",14.521598,8.374298,10.414492
"16799","ENSG00000196433","ASMT","438",0.497687,0.21395,0.650288
"16801","ENSG00000196437","ZNF569","148266",4.386558,3.549963,5.146866
"16802","ENSG00000196440","ARMCX4","100131755",2.020877,1.346103,3.837495
"16803","ENSG00000196449","YRDC","79693",10.993237,13.96281,13.029786
"16804","ENSG00000196453","ZNF777","27153",9.156026,9.608744,12.979432
"16805","ENSG00000196455","PIK3R4","30849",14.113528,11.118367,17.674488
"16806","ENSG00000196456","ZNF775","285971",8.299959,12.961005,7.768218
"16807","ENSG00000196458","ZNF605","100289635",18.608081,5.386905,6.554763
"16808","ENSG00000196459","TRAPPC2","6399",32.141663,12.856413,23.356965
"16809","ENSG00000196460","RFX8","731220",1.603237,1.372434,0.411611
"16810","ENSG00000196465","MYL6B","140465",34.609729,54.014338,32.081795
"16811","ENSG00000196466","ZNF799","90576",5.70971,3.496678,3.572801
"16813","ENSG00000196470","SIAH1","6477",18.065735,11.960757,12.7023
"16816","ENSG00000196476","C20orf96","140680",8.672741,2.792409,1.782295
"16817","ENSG00000196482","ESRRG","2104",0.223753,0,0.046818
"16818","ENSG00000196497","IPO4","79711",8.947201,16.717346,8.782663
"16819","ENSG00000196498","NCOR2","9612",66.460947,51.374158,59.013588
"16820","ENSG00000196502","SULT1A1","6817",4.132577,2.304167,1.541817
"16821","ENSG00000196503","ARL9","132946",0.670525,0.067731,0.452849
"16822","ENSG00000196504","PRPF40A","55660",66.971945,75.653069,68.933418
"16823","ENSG00000196505","GDAP2","54834",13.146157,10.10427,9.292403
"16824","ENSG00000196507","TCEAL3","85012",3.406512,2.428114,1.109126
"16825","ENSG00000196510","ANAPC7","51434",46.594783,35.891425,63.640474
"16826","ENSG00000196511","TPK1","27010",7.152014,9.003614,13.294539
"16827","ENSG00000196517","SLC6A9","6536",0.390601,1.244042,0.094517
"16828","ENSG00000196526","AFAP1","60312",7.143374,0.370134,1.219364
"16829","ENSG00000196531","NACA","4666",925.992531,1134.999266,1155.048699
"16831","ENSG00000196535","MYO18A","399687",119.553687,58.64336,86.873744
"16834","ENSG00000196544","BORCS6","54785",25.9179,22.31188,20.298547
"16835","ENSG00000196547","MAN2A2","4122",124.245653,47.057687,82.680099
"16837","ENSG00000196550","FAM72A","729533",8.485625,23.340099,14.20363
"16839","ENSG00000196557","CACNA1H","8912",0.9513,0.020122,0.553182
"16840","ENSG00000196562","SULF2","55959",7.473432,0.2344,0.11935
"16843","ENSG00000196569","LAMA2","3908",0.039333,0.113456,0.115715
"16845","ENSG00000196576","PLXNB2","23654",29.380243,10.325022,20.557374
"16848","ENSG00000196584","XRCC2","7516",3.065711,6.744042,5.148322
