"","Gene","SYMBOL","ENTREZID","DysiNKTD1_KKU213C","DysiNKTD2_KKU213C","DysiNKTD2_SSP25","iNKTD2_D131"
"22160","ENSG00000226752","CUTALP","253039",192.496218,149.263502,195.582395,257.815539
"22164","ENSG00000226763","SRRM5","100170229",0.353528,0.251199,0.385177,0.481266
"22178","ENSG00000226792","C13orf42","647166",1.36072,0.670116,0.669144,1.675594
"22208","ENSG00000226864","ATE1-AS1","100130887",0.49624,0,0.436358,0.273029
"22286","ENSG00000227051","C14orf132","56967",0,0.02071,0.020181,0.806497
"22317","ENSG00000227124","ZNF717","100131827",8.229423,4.386391,8.891525,4.881631
"22346","ENSG00000227191","TRGC2","6967",422.271266,567.030168,406.849077,377.571325
"22406","ENSG00000227331","RPL7AP22","100271039",0.633578,0.140476,0.561823,0.351757
"22412","ENSG00000227344","HAUS6P1","653175",0.206547,0.179751,0.058661,0.146204
"22413","ENSG00000227345","PARG","8505",18.976276,19.313966,18.662534,19.74362
"22427","ENSG00000227372","GFOD3P","57212",15.738285,11.161207,15.030822,15.081127
"22436","ENSG00000227394","RPL11P1","100133170",2.63526,0.470944,3.120643,1.505986
"22476","ENSG00000227471","AKR1B15","441282",3.785253,3.432736,3.793072,3.226001
"22485","ENSG00000227500","SCAMP4","113178",27.461637,24.602674,34.716092,31.402457
"22500","ENSG00000227536","SOCS5P4","100132415",0.461113,0.580728,0.913954,0.999667
"22517","ENSG00000227582","ADGRF5P1","389740",1.486501,1.205,1.055764,1.691596
"22562","ENSG00000227684","CROCCP4","100421113",1.354676,0,0.494556,0.310311
"22582","ENSG00000227730","MTND6P5","106480427",0.669014,0,0.310539,0.39012
"22630","ENSG00000227827","PKD1P2","283955",0.070374,1.206121,0.88809,0.810692
"22727","ENSG00000228049","POLR2J2","246721",7.346247,8.838315,7.773026,7.750553
"22766","ENSG00000228146","CASP16P","197350",0.270665,0.288139,0.312806,0.244296
"22772","ENSG00000228166","MTND1P11","100873212",0.139031,0.123144,0.736199,0
"22774","ENSG00000228168","HNRNPA1P21","344697",5.014451,5.626894,6.557468,5.380802
"22788","ENSG00000228198","OR2M3","127062",0.455294,0.314221,0.413172,0.506393
"22810","ENSG00000228253","ATP8","4509",20531.16111,23671.71912,21376.63281,28507.56153
"22824","ENSG00000228300","FAM174C","55009",34.247208,43.654755,40.517679,52.2376
"22839","ENSG00000228336","OR9H1P","81439",0.7499,0.746219,1.107836,0.718458
"22878","ENSG00000228451","SDAD1P1","157489",0.93653,0.806749,0.663313,2.577384
"22890","ENSG00000228474","OST4","100128731",341.613801,451.9935,338.800079,350.880117
"22894","ENSG00000228486","C2orf92","728537",22.408581,11.099442,14.203438,39.371094
"22920","ENSG00000228570","NUTM2E","283008",2.35319,1.844304,1.064871,1.81587
"22929","ENSG00000228594","FNDC10","643988",5.946383,3.033543,3.829802,10.895278
"22940","ENSG00000228623","ZNF883","169834",0.489483,0.172388,0.257847,0.959707
"22956","ENSG00000228668","TRGV5P","6979",7.397898,3.057624,10.079196,5.186375
"22958","ENSG00000228672","PROB1","389333",1.810112,2.542277,2.495676,2.37523
"22974","ENSG00000228716","DHFR","1719",29.220044,33.714999,20.854606,32.040916
"22977","ENSG00000228725","MTND2P12","100873344",0.17323,0.07646,0.679332,0.188782
"23005","ENSG00000228808","HMGB3P4","100873890",0.331962,1.491272,4.927408,1.547481
"23017","ENSG00000228828","TLK2P2","553121",0.609123,0.038302,0.187644,0.187573
"23115","ENSG00000229031","MTCO1P25","107075167",0.161194,0.246396,0,0.296234
"23142","ENSG00000229089","ANKRD20A8P","729171",0.097477,0.101971,0.143232,0.193668
"23158","ENSG00000229117","RPL41","6171",7127.399181,7740.648584,6300.246409,5544.796197
"23202","ENSG00000229222","KRT18P4","391256",0.083597,0.147563,1.528775,0.637216
"23237","ENSG00000229320","KRT8P12","90133",6.479836,3.66176,3.901784,8.361838
"23240","ENSG00000229326","RPL17P15","100128117",0.299926,0.268767,0.551748,0.346368
"23273","ENSG00000229405","LOC100130731","100130731",0.214064,0.190571,0.769942,0.723881
"23282","ENSG00000229419","RALGAPA1P1","26134",0.112005,0.127991,0.103286,0.153896
"23285","ENSG00000229427","ANKRD26P4","100873882",0.124238,0.329804,0.327753,0
"23301","ENSG00000229474","PATL2","197135",235.513366,77.757105,144.483826,133.614084
"23366","ENSG00000229644","NAMPTP1","646309",1.900591,1.656629,2.03693,3.000016
"23371","ENSG00000229659","RPL26P6","100131526",3.731469,1.271302,2.239973,6.198387
"23379","ENSG00000229676","ZNF492","57615",0.498349,0.361312,0.258475,0.975255
"23380","ENSG00000229677","RPL17P28","100270940",4.363438,3.125818,0.800749,1.340286
"23383","ENSG00000229689","ANKRD33BP1","100419920",0.814701,0.658208,0.799848,0.951705
"23436","ENSG00000229809","ZNF688","146542",29.232757,28.215672,21.74651,24.577752
"23450","ENSG00000229833","PET100","100131801",67.509259,120.830509,105.649912,95.268654
"23536","ENSG00000230042","AK3P3","100419075",1.476535,0.938728,1.137115,1.425363
"23548","ENSG00000230071","RPL4P6","100271033",0.576257,0.653853,0.430001,0.627292
"23561","ENSG00000230099","TRBV5-4","28611",1.136989,25.353853,3.012145,3.78176
"23599","ENSG00000230189","RABGEF1P2","122149301",1.42723,0.946866,3.238146,2.614047
"23618","ENSG00000230224","PHB1P9","100289414",0.151456,0.402781,0.268144,0
"23687","ENSG00000230359","TPI1P2","286016",0.343102,0.345311,0.380997,0.846427
"23720","ENSG00000230445","LRRC37A6P","387646",0,0.075784,0.057066,0.061681
"23724","ENSG00000230453","ANKRD18B","441459",0.384203,0.043173,0.126489,1.809656
"23771","ENSG00000230561","CCDC192","728586",0.651503,0.188211,0,0.378973
"23781","ENSG00000230581","ACTG1P14","100418910",0.298797,0.439971,0,0.108904
"23791","ENSG00000230601","TEX48","100505478",1.059836,0.188679,0,0.716376
"23833","ENSG00000230701","FBXW4P1","26226",0.261184,0.30657,0.901148,0.328421
"23857","ENSG00000230772","VN1R108P","100312850",0.450422,0.931577,0.93005,1.829837
"23868","ENSG00000230795","HLA-K","3138",0,1.695952,1.886006,3.435
"23870","ENSG00000230797","YY2","404281",0.957222,0.733597,0.844212,0.784566
"23904","ENSG00000230870","FBXW11P1","54099",0.212532,0.249899,0.369032,1.153363
"23952","ENSG00000230989","HSBP1","3281",26.105523,29.420521,31.070067,31.147182
"24054","ENSG00000231256","CFAP97D1","284067",0.487525,0.341926,0.551268,0.980599
"24194","ENSG00000231576","MTCO2P20","107075230",0.206405,0.183658,0,0.232173
"24208","ENSG00000231615","LOC646870","646870",0.638498,0.140847,0.486079,0.520947
"24268","ENSG00000231784","DBIL5P","100131454",0.142637,0.031376,0,0.038356
"24329","ENSG00000231940","RPS7P3","440732",5.567903,4.738792,3.14105,2.122239
"24399","ENSG00000232112","TMA7","51372",556.340108,585.890583,475.628267,457.274013
"24403","ENSG00000232119","MCTS1","28985",35.495625,35.68654,29.761901,29.442355
"24408","ENSG00000232133","IMPDH1P10","100874399",1.34203,1.955194,1.632049,1.094819
"24427","ENSG00000232166","RPL9P10","100270855",0.273492,0.489136,0,0.940415
"24459","ENSG00000232237","ASCL5","647219",0.222381,0.065384,0.257624,0.402611
"24474","ENSG00000232268","OR52I1","390037",0.142456,0.25269,0.138489,0.34913
"24486","ENSG00000232303","DFFBP1","100422581",1.6697,1.3715,2.409316,1.703968
"24512","ENSG00000232373","MTCYBP3","100873204",0.293717,0.69191,0,0.214012
"24524","ENSG00000232388","SMIM26","388789",36.982009,76.683264,58.885632,49.140509
"24547","ENSG00000232434","AJM1","389813",14.590163,7.239627,20.390585,14.268554
"24552","ENSG00000232450","RPS2P14","100270827",1.925819,2.487086,4.52081,3.124303
"24564","ENSG00000232479","KRT8P52","100887068",0.16591,0.439269,0,0.270949
"24581","ENSG00000232517","CSPG4BP","727930",0.038439,0.011257,0.05486,0.013702
"24604","ENSG00000232578","LOC100533629","100533629",3.12983,6.502945,6.631058,8.814325
"24609","ENSG00000232587","EEF1A1P3","100421865",0.076423,0.269673,0.265748,0
"24610","ENSG00000232593","KANTR","102723508",12.284312,7.702442,15.804361,17.154401
"24628","ENSG00000232626","LOC100420423","100420423",0.188545,0.08326,0.164611,0
"24643","ENSG00000232662","LDHBP1","100289475",0.499126,0.794707,2.446466,1.222522
"24719","ENSG00000232818","RPS2P32","256355",0.271083,0.480103,0,0.747986
"24725","ENSG00000232838","PET117","100303755",10.754399,11.927076,11.007359,9.430952
"24737","ENSG00000232859","LYRM9","201229",12.725956,16.048202,13.932453,22.565656
"24741","ENSG00000232869","TRBV29-1","28558",2.301013,12.650672,3.960505,2.842251
"24742","ENSG00000232871","SEC1P","653677",0.40704,0.358178,0,1.035217
"24771","ENSG00000232938","RPL23AP87","388574",1.976158,2.024664,2.116545,1.318054
"24826","ENSG00000233057","EEF1A1P14","647167",0.154072,0.747583,1.0047,1.591148
"24846","ENSG00000233121","VN1R20P","100312775",0,0.214886,0.640331,0.267089
"24894","ENSG00000233232","NPIPB7","440350",0.895376,0.268823,1.138728,0.876302
"24909","ENSG00000233266","HMGB1P31","100873894",1.980715,2.254907,4.310021,8.432151
"24915","ENSG00000233276","GPX1","2876",61.406745,64.909894,91.394117,91.8957
"24928","ENSG00000233306","TRGV2","6974",102.450842,134.578482,68.597143,54.439674
"24955","ENSG00000233369","GTF2IP4","100093631",83.872195,86.362222,104.639196,90.599556
"24961","ENSG00000233382","NKAPP1","158801",5.842505,5.812183,2.424999,4.430057
"24969","ENSG00000233416","RPS25P3","100271101",1.38842,0,0.695788,7.831138
"24973","ENSG00000233426","EIF3FP3","339799",0.601395,0.539717,0.840019,0.261224
"25000","ENSG00000233469","ST6GALNAC4P1","100874524",0,1.267379,2.298643,0.412658
"25006","ENSG00000233483","EFCAB15P","118568824",4.59966,1.188405,6.883783,8.272436
"25013","ENSG00000233493","TMEM238","388564",1.970372,0.922561,6.713449,3.309018
"25040","ENSG00000233558","LOC100287430","100287430",0.234335,0.208925,0,1.328155
"25041","ENSG00000233560","KRT8P39","100418781",0.586474,0,0.382098,0.796169
"25052","ENSG00000233585","ACAA2P1","100420869",0.484772,0,0.419607,0.393784
"25057","ENSG00000233597","RPL19P6","100270946",0,0.239933,0.489642,0.921639
"25068","ENSG00000233622","CYP2T1P","171523",0.147546,0.133339,0.29367,0.448449
"25096","ENSG00000233690","EBAG9P1","100422254",1.195584,1.339109,1.649093,0.345077
"25112","ENSG00000233719","GOT2P3","644138",0.250549,0.221129,0,0.090941
"25123","ENSG00000233750","CICP27","100420257",0.364236,0.234845,0.354546,0.695602
"25126","ENSG00000233757","ZNF892","344065",2.859987,0.906267,1.59194,0.877748
"25149","ENSG00000233822","H2BC15","8341",5.993748,3.711411,3.401479,5.788891
"25186","ENSG00000233913","RPL10P9","389342",0,0.600065,0.398537,0.252666
"25192","ENSG00000233927","RPS28","6234",1164.225315,1424.018979,995.082124,966.93667
"25208","ENSG00000233954","UQCRHL","440567",0.226334,0.23918,0.663586,0.292667
"25233","ENSG00000234009","RPL5P34","388907",0.135755,0.120226,0,0.449522
"25262","ENSG00000234073","CBX3P10","107986032",0.887537,0.530045,2.446367,0.682516
"25329","ENSG00000234231","ANAPC1P4","730268",4.902018,11.011341,7.993202,6.357316
"25352","ENSG00000234284","ZNF879","345462",1.623144,1.203214,1.628017,3.990928
"25365","ENSG00000234329","RPL7AP16","100270896",3.401057,1.867697,1.149915,0.900016
"25403","ENSG00000234409","CCDC188","388849",0.637073,0.206088,1.720712,3.802737
"25409","ENSG00000234420","ZNF37BP","100129482",57.271426,49.100259,37.094581,61.132508
"25419","ENSG00000234444","ZNF736","728927",8.324313,7.408311,11.878335,11.064934
"25427","ENSG00000234465","PINLYP","390940",1.14066,0,0.15948,0.327938
"25431","ENSG00000234473","ZNF101P2","730190",1.152579,0.234825,0,0.773358
"25442","ENSG00000234498","RPL13AP20","387841",0.487107,0.217292,3.089611,3.044983
"25462","ENSG00000234545","FAM133B","257415",34.923102,33.507968,37.595166,39.335231
"25492","ENSG00000234616","JRK","8629",13.690557,11.415931,12.275091,11.697082
"25509","ENSG00000234667","ACTL11P","389120",0.093272,0.123006,0.307134,0.125015
"25528","ENSG00000234719","NPIPB2","729978",32.498872,11.145451,20.815952,22.977759
"25552","ENSG00000234776","FREY1","143678",0.341841,0.910282,1.672382,0.952121
"25592","ENSG00000234851","RPL23AP42","647099",1715.314396,1859.54484,1887.152803,1717.783882
"25596","ENSG00000234857","HNRNPUL2-BSCL2","100534595",28.19134,34.911601,30.30087,30.078948
"25599","ENSG00000234865","ADH5P5","115945146",0.836287,0.778205,0,2.111275
"25604","ENSG00000234882","EIF3EP1","3647",5.046276,3.375754,8.713402,7.263449
"25615","ENSG00000234906","APOC2","344",0.276283,0,0.243778,0.305142
"25635","ENSG00000234969","AARSD1P1","117981788",0,0.65813,0.569149,0.203376
"25639","ENSG00000234981","RPL7AP20","100271037",0.482253,0.427766,0,0.357213
"25646","ENSG00000234996","ACTG1P25","148709",0.110989,0.098129,0.252301,0.23502
"25692","ENSG00000235106","BRD3OS","266655",13.951986,11.562396,14.165943,15.535541
"25695","ENSG00000235109","ZSCAN31","64288",1.028109,0.065887,3.53291,0.825429
"25717","ENSG00000235162","C12orf75","387882",231.46568,274.389697,236.703207,169.703202
"25720","ENSG00000235169","SMIM1","388588",4.096911,1.320507,1.711219,4.842939
"25723","ENSG00000235173","HGH1","51236",10.559078,14.312535,13.237695,11.13976
"25735","ENSG00000235194","PPP1R3E","90673",55.648446,27.58857,27.973973,59.700347
"25745","ENSG00000235217","TSPY26P","128854",0.499795,0.774233,1.450047,0.928259
"25798","ENSG00000235330","RPL12P25","100270926",0.41183,0.732857,0.184774,1.157947
"25816","ENSG00000235374","SSR4P1","728039",1.085435,2.104363,1.317884,3.52878
"25853","ENSG00000235453","SMIM27","100129250",38.327689,36.59142,48.296634,19.177328
"25891","ENSG00000235568","NFAM1","150372",0.113072,0.085172,0.08306,0.150879
"25911","ENSG00000235613","NSRP1P1","100420557",0.060056,0.10585,0.104012,0.26001
"25929","ENSG00000235651","G3BP1P1","100422338",0.075554,0,0.131336,0.574712
"25979","ENSG00000235750","KIAA0040","9674",47.1366,57.151149,63.470272,43.213174
"25990","ENSG00000235773","NRM","11270",31.986677,24.32434,22.049557,27.576756
"25992","ENSG00000235776","RPL7AP70","728139",0.632418,0.140217,1.261699,0.52663
"26060","ENSG00000235961","PNMA6A","84968",0.176796,0.233467,0.228782,0.42881
"26091","ENSG00000236032","OR5H14","403273",0.085651,0.042945,0,0.039199
"26138","ENSG00000236155","ZPLD2P","101928303",0,0.370916,0.367352,0.459534
"26182","ENSG00000236254","MTND4P14","100653489",0.550045,0.069329,0,0.256364
"26198","ENSG00000236287","ZBED5","58486",52.166826,50.474947,64.29078,51.850798
"26200","ENSG00000236296","GUSBP5","441046",0.24903,0,0.48642,0.268833
"26201","ENSG00000236297","EEF1A1P23","100421815",1.79808,3.261942,3.030718,2.98315
"26209","ENSG00000236320","SLFN14","342618",0.065579,0.028846,0.141055,0.28195
"26214","ENSG00000236334","PPIAL4G","644591",1.69719,0.776599,0.864926,1.389017
"26232","ENSG00000236383","CCDC200","100874261",0.278959,0.864817,0.123109,1.849231
"26295","ENSG00000236529","LOC84214","84214",4.516509,8.317281,2.568989,8.046658
"26296","ENSG00000236530","KPNA2P1","643513",0.064641,0.056982,0,0.070047
"26316","ENSG00000236570","RAD23BP1","131185",0.710739,0.313748,1.316882,0.484366
"26319","ENSG00000236576","LOC100631242","100631242",0.204625,0.180815,0,0.33585
"26333","ENSG00000236609","ZNF853","54753",0.383651,0.231905,1.667563,0.977183
"26352","ENSG00000236670","KRT18P5","728300",0.250066,0.4414,0.435503,0.456023
"26404","ENSG00000236785","SDR42E1P5","100422339",0.282609,0.375528,0.499102,0.468579
"26417","ENSG00000236809","SNX25P1","100419028",0.745521,1.718015,0,0.330311
"26428","ENSG00000236844","RPL24P6","100129808",0.391519,0.707054,1.476029,0
"26474","ENSG00000236946","HNRNPA1P70","341333",0.311363,0,2.08886,1.704114
"26553","ENSG00000237135","DDX10P1","100421371",0.308808,0.362652,0,0.166753
"26572","ENSG00000237172","B3GNT9","84752",8.72759,10.389148,8.289876,14.252163
"26582","ENSG00000237190","CDKN2AIPNL","91368",16.165052,13.676013,13.882453,22.046315
"26607","ENSG00000237238","BMS1P10","728611",1.444476,1.786283,7.646302,3.694951
"26613","ENSG00000237254","TRBV30","28557",0.667753,1.615066,0.425405,0
"26628","ENSG00000237278","RLIMP2","100533731",0.198073,0.349239,1.259614,0.214714
"26630","ENSG00000237289","CKMT1B","1159",0.429666,0.802715,0.350687,0.66481
"26633","ENSG00000237296","SMG1P1","641298",167.944621,111.999362,114.690799,104.932771
"26689","ENSG00000237440","ZNF737","100129842",23.96204,9.389476,25.272099,25.100521
"26713","ENSG00000237489","C10orf143","387723",1.972936,7.288685,8.896563,5.665406
"26724","ENSG00000237515","SHISA9","729993",6.175102,4.383613,4.86529,5.768638
"26738","ENSG00000237550","RPL9P8","254948",1.345506,1.654496,6.356391,4.483998
"26785","ENSG00000237651","C2orf74","339804",31.921082,39.905164,48.658777,48.854998
"26801","ENSG00000237693","IRGM","345611",10.288587,5.065269,7.189421,13.245748
"26805","ENSG00000237702","TRBV3-1","28619",3.712443,23.885937,5.519965,4.615371
"26810","ENSG00000237711","MTCO3P11","107075153",0.332637,0.442747,0,0.185067
"26832","ENSG00000237765","FAM200B","285550",47.977758,46.866653,33.084836,46.825638
"26839","ENSG00000237788","LOC100421569","100421569",0.123549,0.10889,0.053516,0.334458
"26860","ENSG00000237840","FAM21FP","100288690",4.177599,5.716163,8.382593,6.32588
"26922","ENSG00000237973","MTCO1P12","107075141",0.068877,0.30549,0.500568,0.31507
"26938","ENSG00000238015","RPL23P3","100130630",1.510913,1.835925,2.439982,0.613699
"26978","ENSG00000238098","ABCA17P","650655",0.832691,0.263339,0.467606,1.594744
"27003","ENSG00000238161","OR7E117P","399857",0,0.178055,0.176214,0.55104
"27029","ENSG00000238227","TMEM250","90120",22.127195,26.005475,36.489252,38.71684
"27030","ENSG00000238228","OR7E7P","392752",5.247104,2.219149,3.502192,3.505412
"27035","ENSG00000238241","CCR12P","100133168",0.040275,0,0.051822,0.064727
"27049","ENSG00000238269","PAGE2B","389860",1.082458,0.649867,3.035707,1.695755
"27087","ENSG00000239264","TXNDC5","81567",27.027101,30.93201,34.53159,44.51684
"27089","ENSG00000239272","RPL21P10","319143",0.365343,1.974841,2.735634,0
"27092","ENSG00000239282","CASTOR1","652968",18.350329,16.161666,26.080743,22.587885
"27095","ENSG00000239291","RPS2P47","644388",1.417756,0.977899,0.279316,0.524631
"27097","ENSG00000239305","RNF103","7844",25.40421,26.837277,29.322989,26.72891
"27098","ENSG00000239306","RBM14","10432",56.408109,59.940976,92.882348,56.454982
"27112","ENSG00000239382","ALKBH6","84964",62.626576,53.879633,88.977625,79.093398
"27158","ENSG00000239557","PPP2R5CP","140921",0.266089,0.703647,0.30898,0
"27177","ENSG00000239642","MEIKIN","728637",0.495179,0.071893,0.118091,1.872875
"27184","ENSG00000239672","NME1","4830",8.912528,16.15017,14.65126,43.625401
"27191","ENSG00000239697","TNFSF12","8742",99.257297,122.647834,110.696339,75.175308
"27194","ENSG00000239704","CDRT4","284040",17.860218,26.805447,50.531575,32.023153
"27196","ENSG00000239713","APOBEC3G","60489",344.875139,289.543136,360.764509,146.545341
"27199","ENSG00000239732","TLR9","54106",1.290165,0.250667,0.529415,0.896781
