"","Gene","SYMBOL","ENTREZID","DysiNKTD1_KKU213C","DysiNKTD2_KKU213C","DysiNKTD2_SSP25","iNKTD1","iNKTD2"
"33088","ENSG00000267293","LOC100422497","100422497",0.068053,0.300014,0,0.520385,0
"33099","ENSG00000267323","SLC25A1P5","642290",0.163487,0.580171,0.870921,0.19298,0.129385
"33112","ENSG00000267368","UPK3BL1","100134938",52.758182,96.91516,82.663334,16.189149,64.933785
"33113","ENSG00000267369","TAF5LP1","645744",0.736952,1.086747,1.943488,0.506673,0.679106
"33132","ENSG00000267430","LOC100422317","100422317",0.192323,0.084939,0.671942,0,0.303453
"33154","ENSG00000267508","ZNF285","26974",0.57528,0.106913,0.577825,0.023795,0.082077
"33162","ENSG00000267534","S1PR2","9294",7.294123,8.338762,9.590145,4.594693,7.918759
"33164","ENSG00000267544","HIKESHIP2","117751740",1.62144,1.975605,0,3.913587,0
"33202","ENSG00000267673","FDX2","112812",5.094656,6.600823,8.100651,8.945644,14.196486
"33206","ENSG00000267680","ZNF224","7767",77.829285,69.893045,88.69509,18.812675,42.48668
"33244","ENSG00000267796","LIN37","55957",29.940264,27.452334,23.949111,21.644941,27.622004
"33249","ENSG00000267855","NDUFA7","4701",46.878868,67.618731,49.074177,84.897054,83.008587
"33264","ENSG00000268041","ERFL","390937",15.207281,3.170371,19.755068,0.473396,0.410216
"33265","ENSG00000268043","NBPF12","149013",33.800795,45.450695,36.709836,10.442175,31.799447
"33292","ENSG00000268182","SMIM17","147670",0.946601,0.743657,0.925707,0.479009,0.08301
"33314","ENSG00000268350","FAM156A","29057",15.473483,13.833655,17.426612,2.22617,12.450181
"33336","ENSG00000268521","VN1R83P","100312828",10.793297,4.488558,6.023262,1.888241,3.626269
"33355","ENSG00000268655","SAXO3","101059948",0.631895,0.185741,6.087206,0,0.88726
"33369","ENSG00000268738","HSFX2","100130086",0.400508,0,2.387923,0,0.19736
"33445","ENSG00000269190","FBXO17","115290",1.216614,0.28537,0.426642,0.285803,0.031893
"33458","ENSG00000269313","MAGIX","79917",1.288497,0.954773,1.368082,1.234995,1.880492
"33462","ENSG00000269335","IKBKG","8517",60.530194,57.517935,67.169967,46.477377,57.017005
"33463","ENSG00000269343","ZNF587B","100293516",10.310575,7.025643,5.770377,5.166881,6.67251
"33467","ENSG00000269374","LOC732229","732229",0,1.485353,0,0.140445,0.501906
"33473","ENSG00000269404","SPIB","6689",0.268683,0.27341,0.359984,0.118265,0.355467
"33487","ENSG00000269502","DMRTC1","63947",0.476372,0,0.059043,0.04003,0
"33498","ENSG00000269556","TMEM185A","84548",32.194379,30.709152,39.893582,17.642401,23.805921
"33520","ENSG00000269713","NBPF9","400818",32.070326,24.788013,29.854829,8.569814,31.399997
"33521","ENSG00000269720","CCDC194","110806280",1.484646,1.613678,8.310357,0.508321,0.567893
"33526","ENSG00000269743","SLC25A53","401612",19.144998,20.358919,25.409893,11.802058,15.158064
"33545","ENSG00000269858","EGLN2","112398",87.574629,75.174927,106.939531,70.052679,73.546179
"33548","ENSG00000269891","ARHGAP19-SLIT1","100533184",0.798876,0.185095,0.139315,0.371301,0.095545
"33549","ENSG00000269896","LOC100129534","100129534",0.642124,0.77709,0.518836,0.094337,0.126325
"33550","ENSG00000269897","COMMD3-BMI1","100532731",26.114749,22.239823,6.37228,75.478668,69.812931
"33551","ENSG00000269904","MAP2K4P1","139201",0.189068,0.565695,0.195434,0.377733,0.416546
"33553","ENSG00000269955","FMC1-LUC7L2","100996928",24.455223,26.830703,20.516488,20.781697,29.986642
"33561","ENSG00000270106","TSNAX-DISC1","100303453",0.404893,0,0.395697,0.116593,0.079017
"33566","ENSG00000270170","NCBP2AS2","152217",39.850258,30.549848,36.69989,24.565188,30.149745
"33567","ENSG00000270181","BIVM-ERCC5","100533467",1.791283,0,0.86828,0,2.130472
"33584","ENSG00000270231","NBPF8","728841",25.601493,56.842457,74.202956,9.87067,57.673543
"33606","ENSG00000270276","H4C15","554313",22.407368,8.420993,18.238825,5.971253,6.397543
"33639","ENSG00000270339","PPIAL4H","105371242",0.639032,0.379438,0,0.126022,0.845596
"33659","ENSG00000270392","PFN1P2","767846",9.895585,1.445496,6.485243,0.064315,0.516822
"33708","ENSG00000270479","BNIP3P37","106480285",0.400963,1.301745,0.942409,0,0.230441
"33778","ENSG00000270629","NBPF14","25832",65.563776,66.056776,60.591465,31.956363,50.645036
"33835","ENSG00000270757","HSPE1-MOB4","100529241",0,1.283192,5.081704,10.44514,5.466465
"33840","ENSG00000270765","GAS2L2","246176",0.071972,0.031664,0.080771,0,0
"33860","ENSG00000270800","RPS10-NUDT3","100529239",1.320607,1.258524,1.882447,2.492918,0
"33901","ENSG00000270878","GCATP1","319140",0.686723,0.454632,0.523547,0.202091,0.541513
"33903","ENSG00000270882","H4C14","8370",24.620717,32.84489,26.978277,5.802712,21.270261
"33904","ENSG00000270885","RASL10B","91608",13.17849,8.644676,9.363499,2.370411,3.42944
"33927","ENSG00000270923","TAS2R6P","448990",1.470558,0.670116,0.936802,0.445957,0.358749
"34007","ENSG00000271092","TLCD4-RWDD3","100527978",0.904981,0.748769,1.928937,0.372727,0.720924
"34095","ENSG00000271254","LOC102724250","102724250",5.572309,7.696556,9.417092,1.348121,5.710774
"34100","ENSG00000271268","LOC107985049","107985049",8.613424,2.474688,1.476029,0,0
"34118","ENSG00000271303","SRXN1","140809",18.040425,17.279438,28.127782,24.246175,23.0504
"34127","ENSG00000271321","CTAGE6","340307",1.186753,2.479262,3.234586,0.088073,0.476257
"34161","ENSG00000271383","NBPF19","101060226",246.599299,210.294175,256.698566,65.663483,136.750901
"34182","ENSG00000271425","NBPF10","100132406",8.523595,6.860065,9.606024,3.495536,6.042179
"34222","ENSG00000271503","CCL5","6352",7297.609609,6946.640016,4080.103265,4406.878804,4511.368465
"34248","ENSG00000271567","PPIAL4E","730262",0.856852,0,0,0.192249,1.212804
"34249","ENSG00000271568","EIF2AP2","100874394",0.520816,0.377223,0.091157,0,0
"34255","ENSG00000271582","EIF2AP1","100874393",1.158368,0.921597,0.553094,0.124041,0.249336
"34267","ENSG00000271601","LIX1L","128077",59.832625,52.399195,84.270023,35.235722,52.935098
"34269","ENSG00000271605","MILR1","284021",4.163705,4.156497,6.656755,0.63932,5.201727
"34348","ENSG00000272031","ANKRD34A","284615",4.885704,1.289146,5.103274,2.386954,1.274288
"34349","ENSG00000272047","GTF2H5","404672",6.885703,7.876354,3.647096,14.793941,10.886642
"34365","ENSG00000272325","NUDT3","11165",15.281031,13.583346,14.21079,8.246944,12.343881
"34366","ENSG00000272333","KMT2B","9757",45.012442,42.246183,43.27289,21.106453,39.692114
"34370","ENSG00000272391","POM121C","100101267",59.736804,59.743247,55.378163,50.263269,56.316469
"34372","ENSG00000272398","CD24","100133941",3.916739,0.513487,17.486275,0.105477,0.105938
"34376","ENSG00000272414","FAM47E-STBD1","100631383",2.294304,4.637097,0,0.649855,5.388991
"34389","ENSG00000272573","MUSTN1","389125",5.43192,12.016879,1.156143,0,2.597432
"34392","ENSG00000272601","EFCAB3P1","125775236",0.877019,1.987557,1.255044,0.788468,0.353271
"34393","ENSG00000272602","ZNF595","152687",4.431403,1.522677,2.452394,1.783493,1.659171
"34416","ENSG00000272886","DCP1A","55802",16.198126,16.116314,15.602336,13.999194,16.229077
"34420","ENSG00000272899","SPMIP1","100130705",0.425826,0.124931,0.304977,0.125183,0.186223
"34428","ENSG00000272968","RBAK-RBAKDN","100533952",0.730112,0.743223,1.372285,0.491884,0.200691
"34434","ENSG00000273045","C2orf15","150590",0.43014,0,0.954585,0.244216,0.295673
"34443","ENSG00000273136","NBPF26","101060684",35.728177,59.787321,73.596789,16.605744,58.820275
"34449","ENSG00000273173","SNURF","8926",28.883702,12.895725,9.80721,4.525606,7.322148
"34459","ENSG00000273274","ZBTB8B","728116",0.377471,0.355662,0.466466,0.173536,0.286072
"34461","ENSG00000273294","C1QTNF3-AMACR","100534612",0.668122,0,1.833757,0,0.210596
"34495","ENSG00000273559","CWC25","54883",34.374677,33.305167,48.297915,22.305546,32.857125
"34517","ENSG00000273604","EPOP","100170841",3.066803,1.161944,4.004069,6.634027,3.235186
"34519","ENSG00000273607","CHCHD10","400916",85.087567,60.490701,85.041592,69.415819,74.167273
"34522","ENSG00000273611","ZNHIT3","9326",55.49736,51.916566,50.222526,54.988429,51.587119
"34585","ENSG00000273802","H2BC8","8339",2.350851,1.889998,7.680494,0.854112,0.762736
"34592","ENSG00000273820","USP27X","389856",2.119872,2.251282,3.650992,0.622801,1.840448
"34618","ENSG00000273899","NOL12","79159",36.158695,47.671661,29.905047,41.52103,51.594097
"34634","ENSG00000273983","H3C8","8355",0.200292,0.387822,0.379767,0.753293,0.157613
"34643","ENSG00000274010","ZFP91P1","100131832",0.095629,0.084466,0,0,0.075441
"34647","ENSG00000274026","FAM27E3","100131997",0.387266,0.113793,4.457117,0.151845,0.355931
"34653","ENSG00000274049","INO80B-WBP1","100532735",0.370057,0,4.831236,2.834812,2.93204
"34660","ENSG00000274070","CASTOR2","729438",5.461391,3.055154,2.180921,3.353409,2.310651
"34694","ENSG00000274180","NATD1","256302",16.231285,13.746134,14.223809,4.947401,9.961476
"34729","ENSG00000274286","ADRA2B","151",0.388049,0.048752,0.476379,0,0
"34730","ENSG00000274290","H2BC6","8344",0.444806,0.554501,0.191542,2.111035,1.985487
"34751","ENSG00000274349","ZNF658","26149",1.989797,0.862577,1.563743,0.657984,1.223731
"34765","ENSG00000274386","TMEM269","100129924",0.476675,0.098048,2.681693,0.032742,0.305967
"34802","ENSG00000274516","FAM74A6","653123",0.531274,0.627075,0.653276,0.20827,0.744014
"34804","ENSG00000274523","RCC1L","81554",17.787763,24.692768,16.917683,42.26653,26.954446
"34814","ENSG00000274559","LOC102724334","102724334",44.29616,69.509215,22.989045,74.987067,69.204986
"34832","ENSG00000274600","RIMBP3B","440804",0.591872,0.301786,1.32405,0.473201,0.319073
"34843","ENSG00000274619","CFD","1675",6.682038,1.370281,14.113151,1.210859,2.243335
"34848","ENSG00000274641","H2BC17","8348",0,0.612199,0,2.422646,0.543229
"34858","ENSG00000274675","GTF2H2C_2","730394",7.083355,8.335773,11.811684,7.702076,9.040797
"34861","ENSG00000274684","NMRAL1","57407",46.484446,46.996066,60.494596,55.374727,45.212886
"34885","ENSG00000274750","H3C6","8353",1.638973,1.504027,0.73621,1.214221,2.38274
"34886","ENSG00000274752","TRBV12-3","28577",2.165972,4.147789,3.717,0.33239,8.103398
"34903","ENSG00000274810","NPHP3-ACAD11","100532724",0.659526,2.128479,0.293926,0,0.066128
"34909","ENSG00000274829","PARN","5073",29.393922,34.368728,29.189228,28.705274,27.383029
"34964","ENSG00000274997","H2AC12","85235",0,0,0.632337,5.020851,1.039113
"34975","ENSG00000275026","GXYLT1P4","100132441",0.09216,0.510916,0,0,0.410545
"34988","ENSG00000275052","PPP4R3B","57223",50.091718,56.473353,64.4456,47.516827,55.965413
"34996","ENSG00000275074","NUDT18","79873",23.083259,18.999397,26.038279,14.948632,13.81697
"35007","ENSG00000275111","ZNF2","7549",3.532954,3.728538,3.179212,1.807263,4.352369
"35030","ENSG00000275160","RPL7AP45","100132678",2.580384,1.309643,5.157096,0.148739,1.94703
"35047","ENSG00000275221","H2AC15","8330",0.610381,1.121432,0,1.10998,2.488696
"35058","ENSG00000275272","YTHDC1","91746",131.725122,145.198128,159.344817,66.682585,100.616865
"35075","ENSG00000275318","LOC100419515","100419515",5.585662,5.921142,5.943724,3.298809,3.8533
"35082","ENSG00000275333","FAM120B","84498",21.455305,23.04408,24.495478,11.520116,18.654584
"35087","ENSG00000275342","PRAG1","157285",5.955633,4.521093,4.174744,0.939099,5.115715
"35098","ENSG00000275368","DYNLT2","6991",3.126731,2.669786,2.12684,0.891098,1.156064
"35100","ENSG00000275379","H3C11","8354",1.087553,0.497039,0,1.969117,0
"35128","ENSG00000275464","LOC102724159","102724159",9.833749,7.557179,11.729715,7.622712,9.195922
"35181","ENSG00000275600","PIGW","284098",2.868586,3.053191,2.561004,8.954006,6.534043
"35187","ENSG00000275618","BFAR","51283",49.794097,41.950422,46.899608,49.557829,42.041678
"35208","ENSG00000275700","AATF","26574",46.779484,49.464307,46.973318,56.156608,59.563935
"35209","ENSG00000275713","H2BC9","8345",0.765553,0.674122,0.619698,1.518745,0.828631
"35210","ENSG00000275714","H3C1","8350",0.543777,0.994078,0,0.328186,0.88279
"35223","ENSG00000275740","LOC127814297","127814297",3.341974,3.993395,2.582655,6.446707,4.080805
"35224","ENSG00000275743","TRBV14","28573",0,2.053388,5.500491,0,1.367489
"35245","ENSG00000275791","TRBV10-3","28583",0.732602,6.156584,13.562492,0,0.65805
"35246","ENSG00000275793","RIMBP3","85376",1.99865,1.369061,2.989879,0.6158,1.162405
"35269","ENSG00000275851","MLLT6","4302",293.055745,219.580824,359.598074,104.919893,207.714036
"35280","ENSG00000275882","IKBKGP1","246210",7.321208,8.043173,0,12.434692,13.495099
"35287","ENSG00000275911","NDE1","54820",49.324633,55.531636,45.501076,92.709715,57.965597
"35301","ENSG00000275949","LOC107984156","107984156",5.208285,1.420375,0.838437,1.057949,0.696074
"35315","ENSG00000275993","LOC102724428","102724428",0.970454,0.184102,0.970838,0.091183,0.284778
"35333","ENSG00000276043","UHRF1","29128",7.448577,8.610804,3.609637,90.723062,33.568952
"35335","ENSG00000276045","ORAI1","84876",87.62735,67.100192,72.871435,81.364191,109.74843
"35372","ENSG00000276180","H4C9","8294",1.080489,1.17365,1.302663,0.391312,1.179569
"35374","ENSG00000276187","ERMARD","55780",30.644854,38.84014,28.344667,13.707872,21.26915
"35390","ENSG00000276230","RNH1","6050",59.148469,58.40504,52.149623,55.358791,74.577566
"35391","ENSG00000276231","PIK3R6","146850",0.46501,0.409033,1.235431,0.565897,0.264249
"35393","ENSG00000276240","OR4E1","26687",0.074307,0.304901,0.531752,0,0.175299
"35397","ENSG00000276256","LOC389831","389831",9.882975,6.114066,9.371631,15.123391,6.695712
"35405","ENSG00000276293","PIP4K2B","8396",33.627925,37.677236,42.130243,28.319017,37.231632
"35423","ENSG00000276368","H2AC14","8331",0,1.756181,0,3.030225,3.000278
"35438","ENSG00000276405","TRBV13","28574",6.994606,3.231718,4.910755,0,1.720269
"35465","ENSG00000276464","POMZP3","22932",7.171565,8.768421,6.722501,5.482847,7.359602
"35474","ENSG00000276480","MYH11","4629",0.203935,0.140696,0.103627,0.225281,0.11341
"35501","ENSG00000276547","PCDHGB5","56101",0.212493,0.094401,0.092372,0.072149,0.225095
"35505","ENSG00000276557","TRBV18","28569",0,4.1378,5.193204,0,3.321508
"35522","ENSG00000276597","TRBV11-3","28580",1.843606,1.129379,1.217466,1.117828,0.50124
"35549","ENSG00000276701","MIF","4282",200.572438,162.614303,179.457016,339.179286,307.825119
"35551","ENSG00000276709","LOC124900586","124900586",10.140003,1.570617,6.925144,3.270067,1.401657
"35583","ENSG00000276819","TRBV15","28572",0,7.008672,4.476732,1.234519,1.66002
"35604","ENSG00000276879","IFI27L2","83982",109.460058,125.357178,98.669307,170.680597,139.145217
"35612","ENSG00000276903","H2AC16","8332",0.610381,0,0,2.589953,0.995478
"35620","ENSG00000276920","NKD2","85409",2.095618,3.519117,2.520541,3.110047,1.387897
"35636","ENSG00000276966","H4C5","8367",0.140193,0.618126,0.608455,0.412345,0.276176
"35640","ENSG00000276977","PDCD1","5133",11.682546,12.852994,14.186693,15.42279,20.041425
"35669","ENSG00000277075","H2AC8","3012",6.768166,0.912622,1.886885,5.238876,1.353289
"35698","ENSG00000277149","TYW1B","441250",3.874431,3.626583,4.405829,5.456334,3.287269
"35699","ENSG00000277150","F8A3","474384",18.6602,9.114537,12.330926,18.24188,8.002865
"35721","ENSG00000277224","H2BC7","8343",0.367074,0.162071,0.400355,0.432182,0.361915
"35726","ENSG00000277258","PCGF2","7703",0.644074,0.226473,0.886571,0.329411,0.141324
"35745","ENSG00000277322","GOLGA6L6","727832",0.043205,0,0.249679,0.021613,0
"35777","ENSG00000277421","ZNF280B","140883",0.395038,0.596319,0.541631,0.686586,0.633469
"35779","ENSG00000277424","HMOX2","3163",87.066863,110.578583,100.251395,139.064502,135.50498
"35785","ENSG00000277443","MARCKS","4082",0.794947,0.283309,3.207833,0.050471,0.067571
"35789","ENSG00000277462","ZNF670","93474",0.496628,0.306156,1.587279,0.846626,0.46917
"35814","ENSG00000277531","PNMA8C","110806277",0.194341,0.180917,0.578065,0.063862,0.079556
"35846","ENSG00000277639","CHD9NB","105371267",0,0.106295,0.208908,0.141858,0.332507
"35875","ENSG00000277734","TRAC","28755",1303.646602,1984.588448,1171.081179,2073.451486,2199.094058
"35879","ENSG00000277745","H2AB3","83740",2.052115,0.688386,0,0.395882,0.612125
"35887","ENSG00000277758","SYT15B","102724488",0.463374,0.571312,0.764814,0.395325,0.937947
"35898","ENSG00000277791","PSMB3","5691",90.268474,140.303839,115.66305,272.991169,206.645241
"35937","ENSG00000277926","NEU4","129807",0.740272,1.029373,4.365109,0.025152,0.168411
"35941","ENSG00000277949","RTP5","285093",5.050975,1.535786,0.228198,0.40239,0.66604
"35947","ENSG00000277972","CISD3","284106",24.336764,19.962879,16.534365,45.961279,39.51482
"35962","ENSG00000278016","TIGD5","84948",5.432877,3.872869,7.280603,3.446924,4.059211
"35965","ENSG00000278023","RDM1","201299",4.332241,5.938559,9.464996,1.699342,3.346347
"35968","ENSG00000278032","LY6E","4061",223.811142,249.432351,315.56888,344.523333,388.620008
"36000","ENSG00000278129","ZNF8","7554",6.084353,4.009714,8.023666,1.526064,3.221083
"36025","ENSG00000278195","SSTR3","6753",0.067389,0.157985,1.451318,0.013192,0.07065
"36043","ENSG00000278259","MYO19","80179",46.300695,39.503261,61.414961,37.535627,39.360967
"36057","ENSG00000278301","GRAMD4P3","100631248",0.733054,0.64602,1.216903,0.215501,0.625394
"36069","ENSG00000278318","ZNF229","7772",0.318593,0.107133,0.187642,0,0.063881
"36093","ENSG00000278399","LOC390332","390332",0.386033,0.113897,0.56639,0,0.203333
"36117","ENSG00000278473","IGHV3-41","28428",0.866177,0,0.880984,0.531936,0.715513
"36127","ENSG00000278489","KRTAP5-2","440021",0.500303,0.088405,0.26244,0,0.078953
"36129","ENSG00000278494","RRN3","54700",31.630495,28.949162,31.055817,23.339196,33.686908
"36151","ENSG00000278558","TMEM191B","728229",3.670553,3.405863,2.639989,0.774405,0.274991
"36174","ENSG00000278615","C11orf98","102288414",103.971107,125.226649,117.715722,183.88021,145.681776
"36199","ENSG00000278677","H2AC17","8336",6.714194,1.682148,0,6.22275,0.995447
"36256","ENSG00000278828","H3C10","8357",1.934632,1.940847,0.9199,3.72679,2.357888
"36345","ENSG00000279968","CCDC28A-AS1","100507462",0.378409,0.281452,0.183594,0.125299,0.19574
"36354","ENSG00000280071","LOC102724023","102724023",43.000219,37.058737,50.911609,30.938079,35.09213
"36362","ENSG00000280165","PCDH20","64881",0.019096,0.016784,0.016376,0,0
"36378","ENSG00000280433","LOC102724200","102724200",34.6874,26.285853,31.221568,12.03441,23.97657
"36383","ENSG00000280479","CACFD1","11094",1.272171,0.668547,4.013317,0.499641,1.383267
"36410","ENSG00000280670","CCDC163","126661",4.243111,5.163892,6.903969,6.311445,5.813659
"36411","ENSG00000280680","HHAT","55733",0.289746,0.182796,0.492533,0.174413,0.170293
"36414","ENSG00000280706","REXO4","57109",18.589751,19.832811,15.938255,25.54895,22.464908
"36426","ENSG00000280789","PAGR1","79447",35.749688,34.559059,34.775968,45.684687,34.731695
"36440","ENSG00000280858","RPL7A","6130",2019.535704,1905.45762,2068.682523,1859.866285,1873.051306
"36453","ENSG00000280951","SURF4","6836",179.941523,175.248307,153.829572,224.404406,187.453381
"36462","ENSG00000281022","MED22","6837",30.055697,22.381151,33.890617,18.013535,20.774104
"36463","ENSG00000281024","SURF2","6835",25.764423,15.006863,23.812835,21.18235,18.593714
