"","Gene","SYMBOL","ENTREZID","KKU055","KKU055_V1","KKU055_V2"
"2288","ENSG00000100399","CHADL","150356",0.934434,0,0.106506
"2289","ENSG00000100401","RANGAP1","5905",114.838925,112.779329,110.68866
"2290","ENSG00000100403","ZC3H7B","23264",61.732073,48.110444,44.779675
"2291","ENSG00000100410","PHF5A","84844",74.806159,46.559548,49.649579
"2292","ENSG00000100412","ACO2","50",78.342012,60.021676,59.707508
"2293","ENSG00000100413","POLR3H","171568",40.305504,31.104182,34.315473
"2294","ENSG00000100416","TRMU","55687",47.703641,47.045524,40.748973
"2295","ENSG00000100417","PMM1","5372",25.393907,30.176224,30.625658
"2296","ENSG00000100418","DESI1","27351",29.764935,24.383572,25.441804
"2297","ENSG00000100422","CERK","64781",28.351424,19.129934,19.484204
"2298","ENSG00000100425","BRD1","23774",17.409219,12.90335,11.685475
"2299","ENSG00000100426","ZBED4","9889",9.860288,8.111073,7.683979
"2300","ENSG00000100427","MLC1","23209",2.580444,2.081831,2.004405
"2301","ENSG00000100429","HDAC10","83933",9.505737,11.315354,8.17047
"2302","ENSG00000100433","KCNK10","54207",0.497691,0.89096,0.481249
"2303","ENSG00000100439","ABHD4","63874",11.927566,8.491074,8.473871
"2304","ENSG00000100441","KHNYN","23351",17.731966,17.15938,16.753911
"2305","ENSG00000100442","FKBP3","2287",87.713754,82.583146,89.244335
"2306","ENSG00000100445","SDR39U1","56948",33.037281,22.200102,19.842485
"2310","ENSG00000100461","RBM23","55147",42.4996,39.519127,37.958184
"2311","ENSG00000100462","PRMT5","10419",90.654438,81.566342,94.847625
"2312","ENSG00000100473","COCH","1690",34.483496,28.323385,25.637106
"2313","ENSG00000100478","AP4S1","11154",5.075256,4.364465,2.7963
"2314","ENSG00000100479","POLE2","5427",12.689843,13.622153,10.720575
"2315","ENSG00000100483","VCPKMT","79609",5.580473,6.812425,6.387574
"2316","ENSG00000100485","SOS2","6655",6.706877,5.861063,6.734654
"2317","ENSG00000100490","CDKL1","8814",0.987017,4.881565,1.350731
"2318","ENSG00000100503","NIN","51199",18.474683,15.008268,13.107072
"2319","ENSG00000100504","PYGL","5836",22.023316,33.262999,32.820424
"2320","ENSG00000100505","TRIM9","114088",1.976599,2.898663,2.921452
"2321","ENSG00000100519","PSMC6","5706",105.334905,90.904545,94.908553
"2322","ENSG00000100522","GNPNAT1","64841",58.895792,57.420013,59.896891
"2323","ENSG00000100523","DDHD1","80821",22.83946,27.610158,25.966056
"2324","ENSG00000100526","CDKN3","1033",52.220608,97.477563,110.42454
"2325","ENSG00000100528","CNIH1","10175",96.697212,118.186794,111.177541
"2326","ENSG00000100532","CGRRF1","10668",3.581842,9.350061,4.735296
"2327","ENSG00000100554","ATP6V1D","51382",40.649524,34.595844,38.77219
"2329","ENSG00000100558","PLEK2","26499",0.302871,1.662493,0.959632
"2330","ENSG00000100564","PIGH","5283",13.282437,25.379387,18.249982
"2332","ENSG00000100567","PSMA3","5684",220.414323,207.000835,216.723962
"2333","ENSG00000100568","VTI1B","10490",56.337004,39.865249,38.924956
"2334","ENSG00000100575","TIMM9","26520",33.394448,21.416134,30.438975
"2335","ENSG00000100577","GSTZ1","2954",23.920956,13.622941,12.404678
"2336","ENSG00000100578","KIAA0586","9786",6.678167,9.901901,7.598092
"2337","ENSG00000100580","TMED8","283578",9.329231,13.064186,12.403677
"2338","ENSG00000100583","SAMD15","161394",0.902804,1.254734,1.593441
"2339","ENSG00000100591","AHSA1","10598",225.23966,208.78504,180.511527
"2340","ENSG00000100592","DAAM1","23002",4.996254,6.178781,7.515806
"2341","ENSG00000100593","ISM2","145501",0.049533,0.074453,0.179367
"2342","ENSG00000100596","SPTLC2","9517",14.403171,13.167812,13.081331
"2343","ENSG00000100599","RIN3","79890",3.138295,1.967096,2.358613
"2344","ENSG00000100600","LGMN","5641",17.911284,32.407885,29.660116
"2345","ENSG00000100601","ALKBH1","8846",7.1672,8.182078,8.418155
"2346","ENSG00000100603","SNW1","22938",55.040624,57.313335,73.403261
"2348","ENSG00000100605","ITPK1","3705",37.898462,31.006703,37.73198
"2349","ENSG00000100612","DHRS7","51635",30.697835,54.679699,57.742594
"2350","ENSG00000100614","PPM1A","5494",20.224816,23.395295,22.514537
"2351","ENSG00000100625","SIX4","51804",9.377896,12.374117,10.925298
"2352","ENSG00000100626","GALNT16","57452",1.145059,4.555344,5.544919
"2353","ENSG00000100628","ASB2","51676",0.421628,1.727368,0.675637
"2354","ENSG00000100629","CEP128","145508",5.992953,7.140609,7.006321
"2355","ENSG00000100632","ERH","2079",219.503929,212.886634,207.893931
"2356","ENSG00000100644","HIF1A","3091",80.96808,76.351322,66.272388
"2357","ENSG00000100647","SUSD6","9766",3.242226,4.130092,3.367679
"2358","ENSG00000100650","SRSF5","6430",147.417022,161.785181,153.647662
"2360","ENSG00000100664","EIF5","1983",208.987197,170.404687,172.61838
"2362","ENSG00000100678","SLC8A3","6547",0.026049,0.10441,0.077551
"2363","ENSG00000100697","DICER1","23405",13.993395,9.802946,10.601291
"2364","ENSG00000100711","ZFYVE21","79038",32.679584,23.708189,23.156398
"2365","ENSG00000100714","MTHFD1","4522",88.431991,84.909433,82.760735
"2367","ENSG00000100722","ZC3H14","79882",67.841091,40.710384,40.123852
"2368","ENSG00000100726","TELO2","9894",35.015728,25.774295,22.620992
"2369","ENSG00000100731","PCNX1","22990",12.895719,13.10769,14.069439
"2370","ENSG00000100739","BDKRB1","623",0.327396,0.565383,0.150881
"2371","ENSG00000100744","GSKIP","51527",12.380456,14.964415,15.443125
"2372","ENSG00000100749","VRK1","7443",37.336427,34.034076,32.743527
"2373","ENSG00000100764","PSMC1","5700",371.446114,373.482019,347.104038
"2374","ENSG00000100767","PAPLN","89932",0.147353,0.214744,0.141406
"2375","ENSG00000100784","RPS6KA5","9252",1.544459,1.36538,1.629591
"2376","ENSG00000100796","PPP4R3A","55671",54.882048,41.445163,40.220606
"2377","ENSG00000100802","C14orf93","60686",2.020088,5.347017,6.779458
"2378","ENSG00000100804","PSMB5","5693",238.094557,195.662699,179.016753
"2379","ENSG00000100811","YY1","7528",47.063989,40.51108,42.761836
"2380","ENSG00000100813","ACIN1","22985",149.307238,139.329141,121.214538
"2381","ENSG00000100814","CCNB1IP1","57820",35.343695,42.71208,37.635622
"2382","ENSG00000100815","TRIP11","9321",15.083424,10.867861,14.875775
"2383","ENSG00000100823","APEX1","328",212.078539,156.06751,150.263612
"2384","ENSG00000100836","PABPN1","8106",156.691924,125.317792,113.862688
"2386","ENSG00000100852","ARHGAP5","394",20.698529,16.711066,16.6135
"2387","ENSG00000100865","CINP","51550",28.074651,24.670947,29.374149
"2388","ENSG00000100867","DHRS2","10202",0,2.874943,0.968193
"2389","ENSG00000100883","SRP54","6729",48.744887,53.574295,55.329091
"2391","ENSG00000100888","CHD8","57680",26.862676,29.171491,26.989114
"2392","ENSG00000100889","PCK2","5106",16.645495,13.977963,13.95309
"2394","ENSG00000100897","DCAF11","80344",25.756987,26.891287,25.244888
"2395","ENSG00000100902","PSMA6","5687",220.046538,244.421171,244.517051
"2396","ENSG00000100906","NFKBIA","4792",94.979422,88.635047,91.619574
"2397","ENSG00000100908","EMC9","51016",34.572845,32.66449,37.8951
"2398","ENSG00000100911","PSME2","5721",180.376398,200.332988,197.475374
"2399","ENSG00000100916","BRMS1L","84312",5.67817,3.562751,4.705788
"2400","ENSG00000100918","REC8","9985",3.081529,4.349975,5.085296
"2401","ENSG00000100926","TM9SF1","10548",35.211134,36.041584,30.833253
"2402","ENSG00000100934","SEC23A","10484",61.330563,58.842697,58.143737
"2403","ENSG00000100938","GMPR2","51292",28.831778,47.859407,47.120178
"2404","ENSG00000100941","PNN","5411",78.297527,60.62825,51.959956
"2405","ENSG00000100949","RABGGTA","5875",13.660887,6.357379,5.46323
"2406","ENSG00000100968","NFATC4","4776",34.842057,26.070446,27.516607
"2407","ENSG00000100979","PLTP","5360",47.045497,74.727139,72.295397
"2408","ENSG00000100982","PCIF1","63935",24.475913,18.896106,14.904354
"2409","ENSG00000100983","GSS","2937",45.522971,35.122127,33.633996
"2410","ENSG00000100985","MMP9","4318",0,0.194201,0.129962
"2412","ENSG00000100991","TRPC4AP","26133",38.447123,36.855631,34.89151
"2413","ENSG00000100994","PYGB","5834",35.930393,28.996566,26.506947
"2414","ENSG00000100997","ABHD12","26090",30.71382,31.204358,21.828667
"2415","ENSG00000101000","PROCR","10544",18.829284,43.789512,31.557717
"2416","ENSG00000101003","GINS1","9837",17.896269,14.892043,13.715107
"2417","ENSG00000101004","NINL","22981",6.775788,5.703513,4.887529
"2418","ENSG00000101017","CD40","958",0.637913,7.132394,7.00395
"2419","ENSG00000101019","UQCC1","55245",23.624427,22.683195,21.706629
"2420","ENSG00000101040","ZMYND8","23613",78.24891,58.862259,63.717204
"2421","ENSG00000101049","SGK2","10110",0.819454,0.072377,0.309321
"2422","ENSG00000101052","IFT52","51098",30.333789,30.644314,29.797485
"2423","ENSG00000101057","MYBL2","4605",106.146266,96.597269,91.640813
"2426","ENSG00000101079","NDRG3","57446",14.978478,22.1939,19.919585
"2428","ENSG00000101084","RAB5IF","55969",94.751513,112.065701,107.22568
"2429","ENSG00000101096","NFATC2","4773",2.360641,3.796189,3.478333
"2430","ENSG00000101098","RIMS4","140730",0.721102,2.692529,2.288799
"2431","ENSG00000101104","PABPC1L","80336",72.121906,96.677694,74.292553
"2432","ENSG00000101109","STK4","6789",35.949699,42.023367,39.994334
"2433","ENSG00000101115","SALL4","57167",53.069646,51.932777,49.177287
"2434","ENSG00000101126","ADNP","23394",60.83487,52.299392,52.810407
"2435","ENSG00000101132","PFDN4","5203",188.336737,188.95552,190.939347
"2436","ENSG00000101134","DOK5","55816",0.136973,0.433491,0.322718
"2437","ENSG00000101138","CSTF1","1477",49.248515,56.258925,56.125062
"2438","ENSG00000101144","BMP7","655",42.017146,66.997464,59.473379
"2439","ENSG00000101146","RAE1","8480",78.084211,85.838943,84.177418
"2440","ENSG00000101150","TPD52L2","7165",167.651951,159.699143,158.71658
"2441","ENSG00000101152","DNAJC5","80331",44.109536,50.657368,48.971438
"2442","ENSG00000101158","NELFCD","51497",113.456943,104.557374,88.726875
"2443","ENSG00000101160","CTSZ","1522",74.342464,49.593574,50.075803
"2444","ENSG00000101161","PRPF6","24148",66.666038,62.91358,64.167003
"2445","ENSG00000101162","TUBB1","81027",0.020761,0.041611,0.066831
"2446","ENSG00000101166","PRELID3B","51012",123.355934,153.652929,147.841695
"2448","ENSG00000101181","MTG2","26164",78.592573,87.325091,69.150788
"2449","ENSG00000101182","PSMA7","5688",693.356146,558.707338,594.070252
"2450","ENSG00000101187","SLCO4A1","28231",22.346416,25.502196,23.21052
"2451","ENSG00000101188","NTSR1","4923",0.049918,0.10439,0.153686
"2452","ENSG00000101189","MRGBP","55257",33.734824,31.588654,27.338289
"2453","ENSG00000101190","TCFL5","10732",11.00035,15.156957,15.884794
"2454","ENSG00000101191","DIDO1","11083",31.511594,30.715519,30.497196
"2455","ENSG00000101193","GID8","54994",40.969897,31.51536,35.176816
"2456","ENSG00000101194","SLC17A9","63910",0.180089,0.910201,1.025766
"2457","ENSG00000101197","BIRC7","79444",0.320304,0.769596,0.581635
"2459","ENSG00000101199","ARFGAP1","55738",66.193182,86.557054,75.529857
"2463","ENSG00000101210","EEF1A2","1917",1.215068,70.783178,70.354627
"2464","ENSG00000101213","PTK6","5753",0.150816,0.318349,0.283177
"2465","ENSG00000101216","GMEB2","26205",14.663689,10.182419,9.251981
"2466","ENSG00000101220","ADISSP","54976",64.856591,79.491459,72.027787
"2467","ENSG00000101222","SPEF1","25876",0.20268,0.405947,0.203758
"2468","ENSG00000101224","CDC25B","994",71.54433,72.442425,66.348218
"2469","ENSG00000101230","ISM1","140862",0.690293,0.634017,0.97201
"2470","ENSG00000101236","RNF24","11237",3.992237,7.186441,6.418095
"2471","ENSG00000101246","ARFRP1","10139",35.88751,37.168411,37.040718
"2472","ENSG00000101247","NDUFAF5","79133",22.32283,22.08344,32.122417
"2474","ENSG00000101255","TRIB3","57761",12.412646,12.969776,12.891208
"2475","ENSG00000101265","RASSF2","9770",0.676883,1.265614,1.24682
"2476","ENSG00000101266","CSNK2A1","1457",123.865393,125.219046,116.503566
"2477","ENSG00000101276","SLC52A3","113278",0.114172,0.182766,0.342606
"2480","ENSG00000101282","RSPO4","343637",0.109711,0.164896,0.154489
"2481","ENSG00000101290","CDS2","8760",10.620126,15.942428,18.156121
"2483","ENSG00000101294","HM13","81502",119.05217,147.245015,133.589721
"2484","ENSG00000101298","SNPH","9751",4.695984,6.654012,6.468227
"2486","ENSG00000101307","SIRPB1","10326",0.577583,0.298079,0.92707
"2487","ENSG00000101310","SEC23B","10483",42.892274,47.393123,46.05524
"2488","ENSG00000101311","FERMT1","55612",11.164116,8.894173,9.854632
"2491","ENSG00000101331","CCM2L","140706",16.92011,12.240478,11.30361
"2492","ENSG00000101333","PLCB4","5332",3.639577,3.709908,5.606217
"2493","ENSG00000101335","MYL9","10398",62.737893,89.176966,85.223801
"2495","ENSG00000101337","TM9SF4","9777",32.362112,26.058581,29.500657
"2497","ENSG00000101343","CRNKL1","51340",15.107636,17.486577,16.756146
"2498","ENSG00000101346","POFUT1","23509",22.362121,22.299159,22.117206
"2499","ENSG00000101347","SAMHD1","25939",19.459321,22.22458,20.976485
"2500","ENSG00000101349","PAK5","57144",0.38055,0.771359,0.809685
"2501","ENSG00000101350","KIF3B","9371",17.028554,21.95102,20.963442
"2502","ENSG00000101353","MROH8","140699",1.968682,0.174562,0.785763
"2503","ENSG00000101361","NOP56","10528",303.156624,268.157265,259.476388
"2504","ENSG00000101363","MANBAL","63905",34.469522,29.103203,27.716616
"2505","ENSG00000101365","IDH3B","3420",72.0984,58.352707,57.592242
"2506","ENSG00000101367","MAPRE1","22919",89.228408,79.559724,83.130777
"2507","ENSG00000101384","JAG1","182",6.738924,8.861759,9.2563
"2508","ENSG00000101391","CDK5RAP1","51654",25.315889,22.529968,21.348739
"2509","ENSG00000101400","SNTA1","6640",3.350177,11.392754,10.600449
"2511","ENSG00000101407","TTI1","9675",11.565713,11.608781,9.375513
"2512","ENSG00000101412","E2F1","1869",34.846566,33.89535,29.849372
"2513","ENSG00000101413","RPRD1B","58490",21.297557,14.500332,13.988952
"2514","ENSG00000101417","PXMP4","11264",1.835399,5.833692,6.073027
"2515","ENSG00000101421","CHMP4B","128866",71.784042,77.355233,75.246589
"2519","ENSG00000101439","CST3","1471",101.193755,87.618765,86.632784
"2522","ENSG00000101442","ACTR5","79913",8.762145,6.562635,7.331348
"2523","ENSG00000101443","WFDC2","10406",3.657146,30.772503,33.317067
"2524","ENSG00000101444","AHCY","191",211.44346,167.752607,170.989029
"2525","ENSG00000101445","PPP1R16B","26051",4.783811,4.435046,5.052883
"2527","ENSG00000101447","FAM83D","81610",27.691324,26.909965,28.365331
"2528","ENSG00000101448","EPPIN","57119",0.116391,0,0.062421
"2529","ENSG00000101452","DHX35","60625",6.435382,7.51045,4.345656
"2530","ENSG00000101457","DNTTIP1","116092",56.40328,70.738205,63.849554
"2531","ENSG00000101460","MAP1LC3A","84557",7.414221,19.093789,17.714921
"2533","ENSG00000101464","PIGU","128869",22.034597,15.278904,18.96538
"2534","ENSG00000101470","TNNC2","7125",0.890085,2.41858,1.293375
"2535","ENSG00000101473","ACOT8","10005",26.653144,37.94141,33.862208
"2536","ENSG00000101474","APMAP","57136",47.806775,44.719177,42.838327
"2537","ENSG00000101489","CELF4","56853",0.204782,0.02946,0
"2538","ENSG00000101493","ZNF516","9658",9.857369,13.287687,10.234684
"2540","ENSG00000101544","ADNP2","22850",17.396154,17.108172,17.783566
"2541","ENSG00000101546","RBFA","79863",23.331732,16.532354,15.954548
"2542","ENSG00000101557","USP14","9097",87.182921,76.884879,78.483344
"2543","ENSG00000101558","VAPA","9218",97.852425,95.749837,93.425198
"2544","ENSG00000101574","METTL4","64863",5.06027,5.953048,6.310694
"2545","ENSG00000101577","LPIN2","9663",9.131926,6.967492,5.45389
"2546","ENSG00000101596","SMCHD1","23347",28.749485,26.428078,26.170206
"2547","ENSG00000101605","MYOM1","8736",0.281921,0.21663,0.199091
"2548","ENSG00000101608","MYL12A","10627",389.026924,426.048408,442.794219
"2549","ENSG00000101624","CEP76","79959",9.420855,7.596855,7.922624
"2550","ENSG00000101638","ST8SIA5","29906",0.019951,0.015001,0.036005
"2551","ENSG00000101639","CEP192","55125",10.399026,8.45079,9.238495
"2552","ENSG00000101654","RNMT","8731",13.49825,10.338838,12.741181
"2553","ENSG00000101665","SMAD7","4092",3.621087,3.157462,2.977897
"2554","ENSG00000101670","LIPG","9388",8.248944,9.004369,10.20106
"2555","ENSG00000101680","LAMA1","284217",0.079909,0.223631,0.171332
"2556","ENSG00000101695","RNF125","54941",1.086164,2.360771,3.302399
"2557","ENSG00000101745","ANKRD12","23253",4.997029,6.728619,8.549384
"2558","ENSG00000101746","NOL4","8715",0,0.365143,0.111616
"2559","ENSG00000101751","POLI","11201",9.693113,12.922802,8.97446
"2560","ENSG00000101752","MIB1","57534",22.815615,22.452947,21.471708
"2561","ENSG00000101773","RBBP8","5932",35.674344,23.959635,20.419949
"2562","ENSG00000101782","RIOK3","8780",17.521948,23.708673,28.882155
"2563","ENSG00000101811","CSTF2","1478",46.583315,40.333379,43.83198
"2564","ENSG00000101812","H2BW2","286436",4.376406,1.530405,0.930077
"2565","ENSG00000101825","MXRA5","25878",0.411356,0.523859,0.352448
"2566","ENSG00000101842","VSIG1","340547",0.190273,0.270436,0.374758
"2567","ENSG00000101843","PSMD10","5716",77.218059,67.833879,68.875298
"2568","ENSG00000101844","ATG4A","115201",11.334984,22.045099,21.225641
"2569","ENSG00000101846","STS","412",2.471604,1.034105,1.046656
"2570","ENSG00000101849","TBL1X","6907",18.53127,20.351369,23.118872
"2572","ENSG00000101856","PGRMC1","10857",122.001393,160.134788,147.736322
"2573","ENSG00000101868","POLA1","5422",21.416426,18.332941,19.286107
"2574","ENSG00000101871","MID1","4281",54.661218,108.241419,104.463636
"2575","ENSG00000101882","NKAP","79576",14.544706,16.348347,17.427552
"2577","ENSG00000101888","NXT2","55916",14.543649,13.823638,14.392582
"2579","ENSG00000101892","ATP1B4","23439",0,0.074918,0.041349
"2580","ENSG00000101898","MCTS2","100101490",8.034103,5.109003,5.778897
"2581","ENSG00000101901","ALG13","79868",43.285263,61.461797,53.789159
"2582","ENSG00000101911","PRPS2","5634",79.981681,80.363369,80.459029
"2584","ENSG00000101928","MOSPD1","56180",60.575279,73.20979,74.098934
"2585","ENSG00000101935","AMMECR1","9949",18.494522,13.821451,12.982088
"2586","ENSG00000101938","CHRDL1","91851",12.422909,14.498377,15.305767
"2587","ENSG00000101940","WDR13","64743",39.443079,24.721234,27.547709
"2588","ENSG00000101945","SUV39H1","6839",22.482577,12.869252,15.086188
"2590","ENSG00000101955","SRPX","8406",13.884262,24.459278,20.785183
"2592","ENSG00000101966","XIAP","331",37.894474,45.729686,40.773972
"2593","ENSG00000101972","STAG2","10735",60.313206,53.676334,55.294409
"2594","ENSG00000101974","ATP11C","286410",32.899757,27.708196,27.178801
"2595","ENSG00000101977","MCF2","4168",2.324107,1.945961,1.685364
"2597","ENSG00000101986","ABCD1","215",8.442146,15.753258,13.31859
"2598","ENSG00000101997","CCDC22","28952",18.304639,17.186564,14.415853
"2599","ENSG00000102001","CACNA1F","778",0,0.09714,0.048753
"2600","ENSG00000102003","SYP","6855",1.291474,11.439138,10.691877
"2601","ENSG00000102007","PLP2","5355",187.853879,124.687045,120.091757
